ECO_ID,SpeciesCount,BiomeType,GF_H,LC_A,PH_D,RS_T,PT_U,LS_C,LM_L,LV_P,SS_B,IF_I,OP_H,FS_Z,PF_C,FT_D,FD_D,SizeCategory,sPC1,sPC2,sPC3
80411,2277,Temp Forests,0.880967755,-1.711824992,1.666520391,0.211393671,1.005171705,-1.200120082,0.386972066,-1.059891501,1.238475033,0.718173174,1.022997567,-0.818058607,0.566860333,1.516736313,-0.251192123,"(1652, 9633]",-1.15060388262761,0.336533417635423,-2.20853501992421
80412,3130.933333,Temp Forests,1.44417673,-1.355659483,1.042956956,0.828097165,1.253690311,-1.611735674,0.419337258,-0.544644186,1.415363682,0.72026801,0.923737555,-0.876169728,0.543387005,1.946570642,-0.208219401,"(1652, 9633]",-2.13776056401899,0.177167795672437,-0.707738449583001
80413,1890.6,Temp Forests,1.19352531,-1.463398735,1.269070631,-0.14195205,1.132046335,-1.427176708,0.419756413,-0.630512327,1.092348066,0.77962214,0.977506024,-0.961489607,0.656378824,1.669209094,-0.301157195,"(1652, 9633]",-1.34111453546437,1.36105963570404,-1.40932613313745
80414,682.4,Temp Forests,1.339116446,-2.219752033,1.715275175,-0.099550973,1.107678297,-1.216031919,0.763191909,-0.861102378,1.203135427,0.924917452,0.805049875,-0.957163951,0.656645818,1.803697159,-0.156970242,"(670, 1652]",-1.8160282372196,1.28778657262449,-1.74021463682736
80415,3429.333333,Temp Forests,0.257622461,-1.822653501,0.523515515,-0.159062791,0.936995037,-1.486726417,0.375343253,-1.277717934,1.047176734,0.55936817,1.028551204,-0.933536746,0.462961017,1.009478308,-0.362488094,"(1652, 9633]",0.538048938505783,0.785124297512032,-1.98764391193743
80416,1896.733333,Temp Forests,1.825747383,-1.069038226,1.004515694,1.014051546,1.159092649,-1.446962134,0.141097032,-0.506067596,1.612134947,0.818732762,0.919754212,-0.655518637,0.455224888,2.415452702,-0.023377735,"(1652, 9633]",-2.80208833509917,-1.21122652998825,-0.445602866205817
80417,3297.4,Temp Forests,0.167286286,-2.150487321,0.613163714,-0.101419006,0.89956399,-1.401397058,0.471131157,-1.656715438,1.008512357,0.619946134,0.957212027,-1.038451496,0.520594482,0.888398598,-0.342369316,"(1652, 9633]",0.774729075348521,1.07847418841147,-2.44757593472977
80418,1521.866667,Temp Forests,1.915366068,-2.115517377,0.777575915,0.980662297,1.031982313,-1.584419616,0.139563475,-0.447963656,1.556143644,0.783980195,0.786390344,-0.716926815,0.33228587,2.418998315,0.105628942,"(670, 1652]",-2.29365225854858,-1.00004420519156,-0.0633268238300877
80419,2283,Temp Forests,1.791180694,-1.361341559,1.248058728,0.866651704,1.262792805,-1.525118232,0.326757157,-0.513100004,1.438402289,0.805358309,1.001776765,-0.822578318,0.51485953,2.289466315,-0.212044532,"(1652, 9633]",-2.60843082172267,0.0707053024388907,-0.780911154127003
80420,307.7333333,Temp Forests,1.457862591,-0.94585172,1.926104168,1.521688573,1.131235387,-1.176601491,-0.051190869,-0.778439063,2.062709417,0.767442512,1.014537396,-0.299496576,0.43160344,2.281364373,0.125568376,"[57, 670]",-3.38964823600878,-3.27340264594167,-0.890297554905176
80421,2491,Temp Forests,1.234404666,-1.270521692,0.804397448,0.955155343,1.368714635,-1.690497592,0.503606436,-0.499354884,1.581839415,0.722841235,0.829019163,-0.780464171,0.465700723,1.631272524,-0.289530916,"(1652, 9633]",-2.06115697831125,-0.256949958947499,-0.298496076540398
80422,563.7333333,Temp Forests,1.091867933,-1.205090926,0.842654155,0.985080823,0.957688364,-1.516028539,0.453487454,-0.846594077,1.431517583,0.590513693,0.921794929,-0.762421481,0.355559521,1.647707355,-0.13701199,"[57, 670]",-1.42247506601871,-0.952855964331229,-1.33010026123589
80423,1063.266667,Temp Forests,1.344747389,-1.791744955,1.13336408,-0.248465485,1.169618765,-1.5746947,0.533298094,-0.349418658,1.087397379,0.980435486,1.100258001,-0.963550799,0.826032653,1.77000173,-0.369711829,"(670, 1652]",-1.77795703865147,2.19566531887658,-0.875564320133748
80424,2213.933333,Temp Forests,0.695144436,-1.61665528,1.533690916,0.278149879,0.947089508,-1.242998734,0.410781622,-1.165672307,1.169143485,0.700754656,0.994133618,-0.867719587,0.574291296,1.319395175,-0.274317551,"(1652, 9633]",-0.803106102373083,0.427598291918871,-2.3393634091646
80425,683.1333333,Temp Forests,1.094298467,-0.802589066,-0.168601179,1.100314527,1.15144399,-1.521383813,0.035393906,-0.710895367,1.576033836,0.653279093,1.025832089,-0.611052242,0.245903621,1.905466558,-0.035737963,"(670, 1652]",-1.55997916699315,-1.94289369911393,-0.338249879473397
80426,1877.866667,Temp Forests,1.294167276,-1.870600392,1.427722844,-0.071580896,1.132427405,-1.353855977,0.508148065,-0.758974232,1.167892623,0.836955674,0.946522422,-0.863865351,0.570018349,1.819384458,-0.208113487,"(1652, 9633]",-1.5743829450072,0.947586545083331,-1.44712651506089
80427,1753.333333,Temp Forests,0.961088702,-1.740247038,0.832626968,-0.501149815,1.123442911,-1.725888555,0.473388856,-0.388968435,1.060146005,0.845158157,1.00082731,-0.897668527,0.621656604,1.518173978,-0.449473229,"(1652, 9633]",-0.869403076617373,1.84065857658913,-0.668919638010699
80428,2403.866667,Temp Forests,1.097835902,-1.844226395,1.012787338,-0.441470059,1.211764878,-1.694415463,0.475264649,-0.377682141,1.07115645,0.906820142,0.965210411,-0.882226178,0.661935884,1.6895394,-0.366643282,"(1652, 9633]",-1.27865384006094,1.84579992299262,-0.515644233883543
80429,1194.4,Temp Forests,1.801878272,-1.641057597,0.392067483,0.691650549,1.390169718,-1.901296475,0.460903557,-0.307147109,1.61330569,0.975499158,0.724792519,-0.539176442,0.377361394,2.215731542,-0.290055481,"(670, 1652]",-2.50466875342647,-0.409111743486068,0.83938160121845
80430,1094.4,Temp Forests,0.829692394,-1.673962986,1.533488545,-0.0047866,1.070334855,-1.246459237,0.463272383,-0.990397885,1.015172232,0.722496644,1.005178589,-0.875520415,0.506238749,1.597046306,-0.32021897,"(670, 1652]",-0.917349737795805,0.941820048341686,-2.18912138027575
80431,2769,Temp Forests,1.784526968,-1.280919814,0.910852651,0.950130243,1.220879054,-1.625894065,0.237768571,-0.391680789,1.484480653,0.795093155,0.918912342,-0.775639632,0.472911109,2.218916828,-0.13094047,"(1652, 9633]",-2.5116970380284,-0.361003111420335,-0.280388239336243
80432,1676.466667,Temp Forests,1.73719374,-1.070718145,0.751781983,0.914895345,1.079030381,-1.48653002,0.273949611,-0.430832788,1.354358416,0.726370079,0.916010438,-0.757054783,0.432266019,2.147923868,-0.054583692,"(1652, 9633]",-2.25553660320511,-0.619085656928921,-0.691823618837296
80433,3026.4,Temp Forests,1.982365339,-1.420800241,0.603425215,0.911025393,1.247289139,-1.691709324,0.139357018,-0.362049473,1.703415729,0.861314145,0.836927197,-0.612286467,0.388870926,2.589367307,-0.055831277,"(1652, 9633]",-2.79433783262413,-1.14251791287185,0.426458374689708
80434,2631.666667,Temp Forests,0.429937645,-2.085867417,1.281869257,-0.074315393,0.91771477,-1.313483903,0.427120738,-1.34690565,1.086018106,0.736355483,0.987842554,-0.971796358,0.588974737,1.166266493,-0.267410287,"(1652, 9633]",-0.146894070893975,0.989157357648723,-2.30558085570491
80435,799,Temp Forests,2.011735204,-1.932673999,0.8774084,1.087397379,0.918780259,-1.655409835,0.188377216,-0.354371035,1.822227374,0.667939177,0.845397622,-0.523248252,0.285854862,2.782645414,0.051521278,"(670, 1652]",-2.64837531648409,-1.90163094755465,0.0274595746419945
80436,4282.466667,Temp Forests,1.486766024,-1.542885141,1.049801841,0.93028916,1.47289871,-1.802838312,0.501494577,-0.826374442,1.64821975,0.739518908,0.613415357,-0.60409341,0.339734313,2.007900743,-0.53976782,"(1652, 9633]",-1.98322488798801,-0.394822624010122,-0.216907555771749
80437,1862.933333,Temp Forests,0,-2.469530718,0.269235841,-0.37750584,0.951772066,-1.581986604,0.419821497,-1.789904739,0.924839419,0.573141202,0.887440627,-1.081910188,0.405836446,0.706273785,-0.386025121,"(1652, 9633]",1.54586209555,1.36065703116709,-2.14995305934957
80438,320.6666667,Temp Forests,1.011963122,-3.442521795,0.893635744,-0.338084568,1.117295079,-1.359045011,0.454534735,-0.653031468,1.314071488,0.889194058,0.908588827,-1.088704037,0.66722015,1.566012554,-0.021696592,"[57, 670]",-0.982428992518663,1.70905899306745,-0.839449268388743
80439,1366.533333,Temp Forests,1.021231412,-1.460133287,0.907944332,-0.145614347,1.111025348,-1.477600529,0.378156222,-0.744279663,1.040815017,0.717153091,1.009006362,-0.97299566,0.639693386,1.424762746,-0.373636968,"(670, 1652]",-0.790771067054102,1.43401915081603,-1.48247825524487
80440,3546.066667,Temp Forests,1.005543083,-1.511483484,0.648149087,-0.255778587,1.166734844,-1.738139662,0.254854845,-0.460142212,1.076858176,0.786715958,0.990699476,-0.902577455,0.557172485,1.531579439,-0.334227377,"(1652, 9633]",-0.838082863071814,1.2986334280754,-0.503293704900005
80441,2371.466667,Temp Forests,1.00824567,-1.865269271,0.942284468,-0.39315885,1.158673003,-1.688594204,0.447672831,-0.497249192,1.081693556,0.855295839,0.89704003,-0.869063437,0.561473768,1.571354924,-0.37119606,"(1652, 9633]",-0.939578222769171,1.53005874706075,-0.629335665576385
80443,1036.933333,Temp Forests,1.725571735,-1.746126688,1.644153489,0,1.17540274,-1.23167521,0.567308073,-0.632456519,1.154001822,0.882388282,0.985379675,-0.883941905,0.657489493,2.112402693,-0.165459817,"(670, 1652]",-2.28109670133157,1.13345290420339,-1.5839712293872
80444,1049.466667,Temp Forests,2.147005546,-1.642040139,1.318282949,0.475801858,1.378776992,-1.425113353,0.39884891,-0.363222803,1.329593574,0.962989424,1.077322195,-0.839010076,0.597410589,2.442256635,-0.203628182,"(670, 1652]",-3.01523152994048,0.857397876848642,-0.699358895664979
80445,5809.533333,Temp Forests,1.38844021,-1.561787713,0.857933925,0.712783408,1.385246088,-1.764096485,0.301410579,-0.428456112,1.566062312,0.701759284,0.794623188,-0.712015069,0.465229604,1.93696726,-0.213491863,"(1652, 9633]",-2.05070162922712,-0.283160941639888,0.12168129299894
80446,912.8666667,Temp Forests,1.153050115,-1.256125014,0.685235663,1.419438051,1.163380443,-1.083662852,-0.167456969,-0.705601772,1.838344152,1.095952713,0.92251995,-0.408281909,0.331595102,2.673518082,0.193317823,"(670, 1652]",-3.03073835459085,-2.80054583745936,-0.193634738045593
80501,4205.066667,Temp Forests,1.92141795,-1.630702885,0.708792305,0.827887369,1.289757364,-1.772107768,0.217556027,-0.422199025,1.662734074,0.792934871,0.692248752,-0.615990267,0.304211188,2.41493326,-0.116792775,"(1652, 9633]",-2.43958961553631,-1.0021071061171,0.453636914625999
80502,1146,Temp Forests,1.938249454,-1.954041176,1.463107927,0.651902829,1.40125584,-1.205820244,0.259516488,-0.698249258,1.521866628,0.968275694,1.167809467,-0.744605841,0.528208506,3.065571382,-0.115111151,"(670, 1652]",-3.26102389520068,0.041331296829652,-1.00576647364145
80503,1257.133333,Temp Forests,1.812261319,-1.675974966,0.491645189,0.760197381,1.439346244,-1.900197334,0.475442699,-0.339012131,1.638490553,0.979183866,0.697878468,-0.52701135,0.344492598,2.290508903,-0.295500976,"(670, 1652]",-2.61174376094304,-0.48966438500111,0.857113360712053
80504,2067.266667,Temp Forests,1.98604736,-1.646544621,0.818858765,0.836453574,1.222971389,-1.628713044,0.379763728,-0.501101283,1.504390012,0.797782297,0.885459556,-0.748181007,0.461505368,2.387506471,-0.141553592,"(1652, 9633]",-2.53069545592004,-0.242068823726131,-0.306883683332518
80505,482.4,Temp Forests,1.70573691,-2.333150497,1.780917477,-0.016228065,1.406359371,-1.117698664,0.603624398,-0.645244947,1.269035722,0.924370425,1.018970204,-0.879116779,0.719131236,2.180488188,-0.118393509,"[57, 670]",-2.62343868558803,1.35805838023778,-1.44066861994478
80507,292.6666667,Temp Forests,1.237482053,-2.153358825,0.617723419,1.79965813,1.650929406,-0.86613073,-0.025055806,-0.530766791,2.118176312,1.269683846,0.96748614,-0.338616151,0.538474666,3.023808027,0.225096277,"[57, 670]",-4.25982370440365,-2.45219631238082,0.424000661297878
80508,189.8666667,Temp Forests,0.949522549,-1.424173081,1.960668492,0.67149791,0.883300895,-1.048195497,-0.267722105,-0.636217013,1.850080819,0.524994053,1.604655119,-0.522155575,0.416037442,2.601472225,-0.273882186,"[57, 670]",-2.1411895631404,-1.69495145594399,-2.12754582966213
80509,2778.866667,Temp Forests,0.802049104,-2.341035515,0.779411494,-0.004048704,0.964527997,-1.419250071,0.245068081,-1.25292472,1.322966836,0.832129462,0.891306683,-0.69666199,0.318142522,1.623666647,0.009153266,"(1652, 9633]",-0.588898180327327,-0.545257382233567,-1.13492380623321
80510,1059.533333,Temp Forests,1.534058554,-2.154967848,0.871627992,-0.394042206,1.254495866,-1.614408208,0.446750539,-0.249466653,1.187805402,0.955794409,1.060864369,-1.014537396,0.822479842,1.90643392,-0.272093246,"(670, 1652]",-1.82269092489876,2.23959726983223,-0.383849175351417
80511,1577.866667,Temp Forests,1.068175347,-2.034629633,1.140426113,-0.482357563,1.196191948,-1.574877094,0.552670909,-0.443653261,1.080899801,0.873647842,0.984191875,-0.906156094,0.696600945,1.668849866,-0.317460575,"(670, 1652]",-1.29706026531373,1.89571091943235,-0.824605025467635
80513,711.4666667,Temp Forests,1.53600792,-0.851415992,0.194668773,1.342449523,0.885291255,-1.616122716,0.083064334,-0.795953993,1.666978717,0.807395935,0.738133019,-0.433897356,0.231701789,2.448910312,0.133577462,"(670, 1652]",-2.19363082089071,-2.82730642276224,-0.0121300234626588
80514,2308.733333,Temp Forests,0.389398944,-2.634852025,0.130877494,-0.162359432,1.112971215,-1.60199276,0.038332765,-1.118502292,1.138452687,0.778285133,0.772945522,-0.750161294,0.423225166,1.22459692,-0.069725392,"(1652, 9633]",0.294624987633386,0.255478424828268,-0.418246169408303
80515,460.6666667,Temp Forests,1.301256371,-1.859587694,0.931537013,1.376312873,1.081142652,-1.494324051,0.185955512,-0.709099861,1.898874329,0.772412621,1.028151128,-0.597849783,0.262484904,2.304553242,0.075288985,"[57, 670]",-2.49235679294459,-2.10908294641572,-0.416886455983878
80516,3685.266667,Temp Forests,0.518076745,-2.505616743,0.283906575,-0.18947271,1.046070952,-1.541092353,0.16829634,-1.234133249,1.148936893,0.778056563,0.887496082,-0.888809089,0.424193615,1.247937704,-0.103437793,"(1652, 9633]",0.201464276682298,0.510760957349026,-0.970865185578405
80517,364.2666667,Temp Forests,0.928919421,-2.142275131,2.401928859,-0.078830586,0.940685349,-1.321296559,0.308212011,-1.456763222,1.319757412,0.852322928,0.97746845,-0.792195907,0.1365244,1.75611522,-0.018920069,"[57, 670]",-1.07130161805123,-0.554414534383066,-2.17142961571134
80518,4214.066667,Temp Forests,0.498619112,-2.275727622,0.592721287,-0.145391419,0.971295588,-1.410120045,0.403536621,-1.45130552,1.232725192,0.7747655,0.903554134,-0.810589724,0.380173946,1.250727004,-0.065198859,"(1652, 9633]",-0.0499917846441269,-0.0598636592261638,-1.52984085801414
80519,1693.933333,Temp Forests,2.190584452,-2.028014954,1.195689985,0.210080347,1.571934745,-1.426585775,0.244628293,-0.320767586,1.352274165,0.981111948,1.206144213,-0.745414581,0.72016307,2.962113086,-0.109383098,"(1652, 9633]",-3.34658783006079,1.03692931096053,-0.200948114152346
80520,1209.466667,Temp Forests,1.694814498,-1.562423666,0.689794719,0.513160675,1.34358576,-1.785095629,0.401088782,-0.337425155,1.475859858,0.84610439,1.123420969,-0.927402618,0.822253231,2.055579831,-0.157639354,"(670, 1652]",-2.54797140918368,0.954396103193746,-0.0123864977116736
80521,463.1333333,Temp Forests,1.137844124,-1.989554671,1.329033833,1.038979898,1.050843754,-1.023163247,0.659980269,-1.467022267,1.483252204,0.751773953,1.120623426,-0.859455768,0.551839813,1.894123018,0.051379152,"[57, 670]",-2.01384306406742,-0.610801586493381,-2.50618343957045
80601,1743.733333,Boreal Taiga,2.042150122,-2.052914993,1.215493642,0.175250302,1.666704197,-1.428436586,0.227967673,-0.245138619,1.3190494,1.028951156,1.299415492,-0.736913644,0.790336108,2.719164901,-0.160021236,"(1652, 9633]",-3.34138981995217,1.37147955280589,-0.136089374658132
80602,503.3333333,Boreal Taiga,2.657217955,-2.102126305,0.042839341,0.479817544,1.579781606,-2.130801852,0.073464756,0.056240396,1.600667785,1.235548761,0.54637887,-0.350682015,0.262434111,2.998492357,-0.444856888,"[57, 670]",-2.97118700357556,-0.0913205828544118,2.30700231009295
80603,589.4666667,Boreal Taiga,1.9050342,-2.337780448,0.691650549,0.034616311,1.644538424,-1.578812339,0.461022159,-0.16463084,1.204056813,1.04958438,1.294049358,-0.753459811,0.806995593,2.669061476,-0.09567271,"[57, 670]",-3.10530303313807,1.74680350512182,0.238674569399039
80604,114.1333333,Boreal Taiga,0.924636777,-3.688943391,1.142315321,0.518790555,1.775542363,-1.105969536,0.387862608,-1.167167408,1.115886423,1.006627911,1.06528201,-0.797985495,0.67970411,1.982443177,0.075073132,"[57, 670]",-1.94291182224193,1.38562187090939,-0.977356215733137
80605,671.9333333,Boreal Taiga,1.821131289,-2.740249728,0.738052921,-0.021348491,1.91729933,-1.549406884,0.165652311,-0.160849642,1.095952713,1.053747671,1.571438099,-0.80098745,1.005272504,2.975999175,-0.095119653,"(670, 1652]",-3.27638267333618,2.59735347702827,0.369784881502237
80606,361.2666667,Boreal Taiga,1.391407243,-2.640767895,1.245704035,-0.157313016,1.710888768,-1.148245789,0.681419543,-0.638038181,1.124295126,0.965338073,1.388609305,-0.966551073,1.02915876,2.024970276,-0.047084357,"[57, 670]",-2.70459519389596,2.49510479694845,-1.20911648929408
80607,432.0666667,Boreal Taiga,1.439894034,-2.665302469,1.214145021,-0.008716247,1.215225651,-1.375059513,0.590114332,-0.747788624,1.350939782,0.942685776,0.897668527,-0.936729827,0.628815409,1.698275578,-0.119903927,"[57, 670]",-1.74786589054612,1.18732610501508,-1.00510687530441
80608,2972.133333,Boreal Taiga,1.997938275,-1.673948687,0.96466679,0.863584674,1.705857592,-1.880318412,0.438701287,-0.5030553,1.679136983,1.074798579,0.429932228,-0.295099319,0.154197249,2.418000444,-0.606164269,"(1652, 9633]",-2.78470148389408,-0.713241515544692,0.96415054841093
80609,960.4,Boreal Taiga,2.036380608,-2.042967481,1.515487799,-0.026117477,1.739474818,-1.364450016,0.189933792,-0.197514462,1.163299051,1.095952713,1.329007723,-0.728371703,0.805805607,2.736381871,-0.176044621,"(670, 1652]",-3.41612216526007,1.78721913912565,-0.247351609295244
80610,803.4666667,Boreal Taiga,2.002093516,-2.036061387,1.325633451,0.567358524,1.366257796,-1.609946712,0.51533296,-0.604375789,1.499813941,0.767355316,1.103180222,-0.83655158,0.606560467,2.471896185,-0.309525914,"(670, 1652]",-2.66668690829357,0.794406028856955,-0.802734122658578
80611,1133.733333,Boreal Taiga,1.982389143,-1.686854045,1.20926978,0.459321954,1.448226738,-1.501718823,0.307989487,-0.427275644,1.264812574,0.907028282,1.102067276,-0.86648611,0.666990052,2.445233788,-0.229290798,"(670, 1652]",-2.77211478204788,1.13857565998606,-0.601293236109543
80801,373.8,Grasslands,1.535118994,-0.88341246,1.996482466,1.382556039,1.161059305,-0.870288899,0.160021236,-0.615204193,1.780917477,1.086766551,1.009220631,-0.564396079,0.665739328,2.662099179,0.116529558,"[57, 670]",-4.03972015970294,-1.76648418954562,-1.29425513281064
80802,120.3333333,Grasslands,1.663430087,-3.031549755,1.336228842,1.426816049,1.382556039,-0.885291255,0.475935743,-1.68120383,2.00367204,0.713102781,1.453703003,-1.059371476,0.446091947,2.69324295,0.307342307,"[57, 670]",-3.02157594123117,-1.07664522935664,-2.34240819285211
80804,899.5333333,Grasslands,2.065281147,-1.977842833,1.684032968,0.028574655,1.633078814,-1.242104731,0.114410045,-0.251666703,1.352128898,1.040954455,1.286321188,-0.7437041,0.737031272,2.71856522,-0.151181676,"(670, 1652]",-3.40908763014566,1.19423959906717,-0.510547114568326
80805,1331,Grasslands,1.71650321,-1.373813343,1.095952713,0.966716614,1.168105158,-1.326871677,-0.116846807,-0.387339394,1.692249831,1.07417504,0.834777724,-0.571269452,0.338322789,2.784825432,-0.037803064,"(670, 1652]",-3.00986823988004,-1.46583851528747,-0.0216791355242546
80806,538.4,Grasslands,1.495993168,-1.568333321,1.785949841,0.828153456,1.152769234,-1.247522743,-0.003968213,-0.851779983,1.614084645,0.982267536,1.239484598,-0.865865939,0.409983848,2.709939042,-0.190064534,"[57, 670]",-2.69793321437127,-0.394958865128997,-1.45080590382503
80807,57.13333333,Grasslands,2.292744547,-2.489403691,0.181955626,0.765569483,0.691650549,-1.308751607,0.499733563,-1.229015718,1.289409891,0.526963886,1.180817777,-1.095952713,0.341053846,2.47307317,0.09218868,"[57, 670]",-1.3120126534326,-0.0572020809153024,-2.21449941346373
80808,1611.066667,Grasslands,1.494389873,-1.647188342,1.163773871,1.136900853,1.192634762,-0.857513002,-0.039530057,-0.671940373,1.748692336,1.093887053,0.815237189,-0.515543693,0.471592379,2.942919963,0.192497335,"(670, 1652]",-3.34757444964135,-1.96438491033821,-0.650151551912511
80809,1564.333333,Grasslands,2.02897338,-1.712951037,1.327952783,0.49014444,1.338589437,-1.408384122,0.218527627,-0.497577301,1.408706397,0.88506606,1.157708433,-0.829382285,0.580280198,2.643418096,-0.112104504,"(670, 1652]",-2.90471829995545,0.430387018011814,-0.756664355124874
80810,1069.933333,Grasslands,1.840906981,-1.607650073,1.431591076,0.720565174,1.34761089,-1.23186935,0.123152664,-0.547139413,1.450117716,1.022959328,1.072698623,-0.849624045,0.581166724,2.540239162,-0.130253553,"(670, 1652]",-3.00635716628475,0.260316089852685,-0.891920475752772
80811,281.3333333,Grasslands,1.62651924,-2.373645129,1.453703003,0.777607574,1.329494875,-1.007110793,0.243387839,-0.646092864,1.839677343,0.870834524,1.308751607,-0.798205195,0.557241337,2.357721212,-0.012170929,"[57, 670]",-3.03667500238222,-0.454109216262484,-1.30372932579931
80812,154.2666667,Grasslands,1.54244892,-0.072176183,0.855521943,0.765569483,1.822897101,-0.884204423,-0.194916437,-0.523913679,2.224418437,0.906496076,1.483888223,0.148913468,0.524326903,2.77342617,0.261834572,"[57, 670]",-4.55617431439944,-4.09408173555109,0.171700632231836
80813,1414.4,Grasslands,1.542360364,-1.704969258,1.847550529,0.118950055,1.361590861,-1.184780394,0.276456537,-0.550174571,1.323848773,0.974001317,1.01270807,-0.678873404,0.471437872,2.390986896,-0.269449555,"(670, 1652]",-2.55546349504919,0.405569577048703,-1.16957946806052
80814,2756.666667,Grasslands,1.69019021,-1.237538285,1.189397378,0.924039995,1.153098378,-1.429237163,0.037664979,-0.453950486,1.568603536,0.83476052,1.011567826,-0.76633077,0.479429002,2.416687294,-0.076173826,"(1652, 9633]",-2.66026888976092,-0.712196468545588,-0.599393898384104
80815,513.6,Grasslands,2.002042649,-2.094945004,1.702185728,0.142277544,1.617491419,-1.26358168,0.178520267,-0.39721458,1.409385343,0.997827245,1.312038339,-0.808529719,0.771078338,3.396910155,-0.132378941,"[57, 670]",-3.65366817438983,1.21283444368015,-0.609594284208174
80816,696.4666667,Grasslands,1.985727362,-1.866951769,1.872405834,0.333897984,1.554986164,-1.212919729,0.063122699,-0.380720799,1.397899047,1.06115081,1.28138746,-0.605804949,0.645071559,2.81771612,-0.091578564,"(670, 1652]",-3.552052056508,0.398145845962058,-0.625766294861133
80817,1264.266667,Grasslands,2.174992149,-1.687407005,1.315891579,0.285582178,1.459180226,-1.369595412,0.230507962,-0.275215571,1.355549092,1.048129385,1.202709935,-0.732369493,0.66671112,2.608012006,-0.164651462,"(670, 1652]",-3.27882140390045,0.814232703843231,-0.43829254982925
80818,947.6,Grasslands,1.318840777,-1.544993314,1.654819108,1.165917111,1.219816122,-1.036955882,0.30505599,-1.073741022,1.586879735,0.865668952,0.970119827,-0.791883581,0.399387618,2.425801557,-0.022943625,"(670, 1652]",-2.6812540101552,-1.03079053078683,-1.76011290241571
80901,453.5333333,Grasslands,1.680293996,-1.706379446,2.400451806,-0.034123107,1.241150779,-1.050292581,0.598619417,-0.771488695,1.083190746,0.908717197,0.888781243,-0.768643097,0.620788272,2.035214875,-0.167044328,"[57, 670]",-2.46781651684972,0.95156941560008,-2.0507319323165
80903,92,Grasslands,1.71068567,-1.407143066,2.272741718,-0.174003616,1.423202223,-0.996188912,0.046427128,-0.37652321,0.961203986,0.781032992,1.172650078,-0.809128887,0.795180045,2.050720611,-0.365187499,"[57, 670]",-2.32233735179518,1.74398096823663,-1.93037637105825
80904,70.66666667,Grasslands,0.967149149,-0.23436654,0.257308777,0.478578849,1.541460716,-0.845397622,0.222694463,-1.442917251,0.967149149,0.469030683,1.830123572,-1.095952713,0.32654811,1.729132292,0.102448898,"[57, 670]",-1.38115217007223,-0.213366420658548,-3.03777215332386
80907,536.1333333,Grasslands,1.568333321,-1.656599247,1.963803175,0.082900607,1.095952713,-1.056860244,0.740022186,-1.103390576,1.015317836,0.867436648,0.792337473,-0.90280007,0.394843808,1.920729224,-0.162369422,"[57, 670]",-1.8016555278552,0.701899606568625,-2.46604976101887
81001,945.5333333,Grasslands,2.01754552,-2.250686764,1.393979667,0.402833979,1.542819244,-1.235047739,0.180100663,-0.532309679,1.493919733,0.89912568,1.373743713,-0.706408655,0.643242787,3.227122185,0.022984273,"(670, 1652]",-3.48661865153045,0.311209820794664,-0.675795778850564
81002,681.3333333,Grasslands,1.845838094,-1.859587694,2.045149967,0.144540854,1.416987853,-1.23755962,-0.023884992,-0.343176682,1.307865452,1.139730215,1.146297295,-0.635907156,0.559408854,2.964620272,-0.208255203,"(670, 1652]",-3.21932079628807,0.619668742647267,-0.656654169800838
81003,1851.733333,Grasslands,1.188269502,-2.499132975,0.779977022,-0.06050354,1.064470865,-1.500093876,0.203641162,-0.997448653,1.364812978,0.81030884,0.886213111,-0.805390268,0.339866073,1.770870487,0.07858075,"(1652, 9633]",-0.946481261667585,-0.202434034873256,-0.704451339182319
81004,259.9333333,Grasslands,1.226206868,-1.719096801,0.148122672,1.561074475,1.810734243,-1.155812589,-0.04869274,-0.081183093,1.9739226,1.634801591,0.745580722,-0.461080174,0.030336793,3.667577856,-0.131663453,"[57, 670]",-4.2448159500086,-1.86352214540482,1.54096326204197
81006,1003.2,Grasslands,1.961974752,-1.434825465,1.349119694,0.537400771,1.405389004,-1.368921972,0.08066582,-0.398931544,1.460559837,1.100432151,1.058708004,-0.638186715,0.367131477,2.914618044,-0.229016522,"(670, 1652]",-3.16584829242872,-0.176927654952263,-0.346442559569672
81008,218.1333333,Grasslands,1.446226492,-0.810605295,0.350682015,1.907048479,1.598215967,-0.39175793,-0.201460493,-0.839682698,2.108118345,1.495195313,1.091262422,-0.203189766,0.929418955,3.176342276,0.602098655,"[57, 670]",-5.28131887220924,-3.48571867335608,-0.0119649141394317
81012,559.8666667,Grasslands,2.005055941,-1.429157996,0.939439806,0.679983568,1.23908941,-1.421004731,0.259260201,-0.611085901,1.377008502,0.952467586,1.062758103,-0.696153957,0.194543277,2.921120399,-0.118244562,"[57, 670]",-2.73397828488597,-0.582113891979205,-0.688188832009572
81013,823,Grasslands,0.794040446,-1.552644525,2.105068143,0.357569119,1.07448434,-1.051021718,0.100147343,-0.811827972,1.427521566,0.847993937,1.170961197,-0.672828846,0.563922696,1.73937519,-0.380905492,"(670, 1652]",-1.73636609413603,-0.0412461074047336,-2.11211707155445
81014,654.2,Grasslands,1.757220747,-1.96398398,0.633297718,0.722662885,1.339842533,-1.029254581,-0.003845877,-0.263489981,1.57983636,1.111405091,1.286487112,-0.465764621,0.519061077,3.496690813,0.024765633,"[57, 670]",-3.58728492665947,-0.829572894607972,-0.229443433655263
