ECO_ID,SpeciesCount,BiomeType,GF_H,GF_W,LC_A,LC_P,PH_D,PH_E,RS_F,RS_T,PT_M,PT_U,LS_C,LS_S,LM_E,LM_L,LV_P,LV_R,SS_B,SS_U,IF_D,IF_I,OP_E,OP_H,FS_A,FS_Z,PF_C,PF_S,FT_D,FT_F,FD_D,FD_I,SizeCategory,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
40155,301.4,Trop/Subtrop Forests,0.548104956,0.451895044,0.079113924,0.920886076,0.141509434,0.858490566,0.788461538,0.211538462,0.35694051,0.64305949,0.0626703,0.9373297,0.68879668,0.31120332,0.319148936,0.680851064,0.8,0.2,0.384615385,0.615384615,0.374647887,0.625352113,0.6,0.4,0.529069767,0.470930233,0.677053824,0.322946176,0.502824859,0.497175141,"[57, 670]",2.70852896241395,1.46191399873854,2.75673258642538,-0.527406436578832,0.154809627500106,0.38916333849547,0.795925359015149,1.44010844962146,-0.997948938684128,-0.41226872476802,-0.33002580810633,-0.156356915584644,-0.13708432013282,-0.153098008303384,-0.327123156601012
40158,1425.333333,Trop/Subtrop Forests,0.24925816,0.75074184,0.039156627,0.960843373,0.102477477,0.897522523,0.780701754,0.219298246,0.244622004,0.755377996,0.172068356,0.827931644,0.731046931,0.268953069,0.166666667,0.833333333,0.615110054,0.384889946,0.413261889,0.586738111,0.271186441,0.728813559,0.75147232,0.24852768,0.641176471,0.358823529,0.554606467,0.445393533,0.417808219,0.582191781,"(670, 1652]",4.6527305533833,-2.1958025672638,-1.34904532329336,-0.631452503579902,0.572377208242202,-0.0722426776159864,0.732226888041309,-1.10786074994412,0.463823920375272,0.776491223977956,-0.148060464292461,0.105778169907403,0.116745988611034,-0.0688793767711472,0.0211695349410374
40159,850.3333333,Trop/Subtrop Forests,0.369765066,0.630234934,0.041194645,0.958805355,0.106728538,0.893271462,0.788888889,0.211111111,0.269269269,0.730730731,0.140350877,0.859649123,0.65356623,0.34643377,0.221204188,0.778795812,0.683743842,0.316256158,0.391705069,0.608294931,0.382413088,0.617586912,0.656007752,0.343992248,0.605561277,0.394438723,0.602040816,0.397959184,0.475103734,0.524896266,"(670, 1652]",3.62723325962394,-0.490014725042381,0.833529760358377,-0.723700933038327,-0.189597484688311,0.700437391343033,1.47055398592909,-0.271143984141025,-0.153368824191344,1.00041939740901,-0.0609484898089023,0.100197128953127,-0.191780090811161,-0.246022569629435,-0.0162755641299373
40162,157.4666667,Trop/Subtrop Forests,0.4375,0.5625,0.175438596,0.824561404,0.303278689,0.696721311,0.59375,0.40625,0.314285714,0.685714286,0.232954545,0.767045455,0.610738255,0.389261745,0.163265306,0.836734694,0.731428571,0.268571429,0.441860465,0.558139535,0.188571429,0.811428571,0.715909091,0.284090909,0.512048193,0.487951807,0.651428571,0.348571429,0.497142857,0.502857143,"[57, 670]",2.5607709914215,1.34844386617296,-2.58161405904332,0.216869065223895,0.908664749528049,0.190920730888201,0.511579737770504,-0.242732916395479,0.215561839849413,-0.488378401672925,0.14892908169215,-0.13675433173367,-0.570943235090673,0.345861462374447,-0.413153938251894
40163,1725.866667,Trop/Subtrop Forests,0.334313725,0.665686275,0.052304505,0.947695495,0.140407288,0.859592712,0.767326733,0.232673267,0.327291037,0.672708963,0.15339233,0.84660767,0.727609178,0.272390822,0.228448276,0.771551724,0.679587831,0.320412169,0.440337909,0.559662091,0.296859169,0.703140831,0.704191033,0.295808967,0.576190476,0.423809524,0.571644042,0.428355958,0.418461538,0.581538462,"(1652, 9633]",4.53129294659759,-0.67269318456295,-0.400749148771165,-0.0666724796108799,0.234170617044498,-0.138521608728421,0.517021238860563,0.0428247191224727,-0.212556325009596,0.00856355939337775,-0.105506825579691,0.527081846177341,-0.113469897907633,0.0757086064085264,-0.0797027411442763
40166,425.7333333,Trop/Subtrop Forests,0.529774127,0.470225873,0.261146497,0.738853503,0.469465649,0.530534351,0.409090909,0.590909091,0.274468085,0.725531915,0.20997921,0.79002079,0.555837563,0.444162437,0.152777778,0.847222222,0.76446281,0.23553719,0.412393162,0.587606838,0.181818182,0.818181818,0.672877847,0.327122153,0.540598291,0.459401709,0.740206186,0.259793814,0.492693111,0.507306889,"[57, 670]",0.675951889350146,1.92482376470839,-2.36900001230918,0.306534618954599,0.829290556442491,-0.469844730143574,0.513087389154372,-0.412368774543496,-0.341576646701123,0.0647426843209616,-0.270059327327865,-0.334574327647326,-0.0085009675746581,0.159578402493195,-0.137277573452102
40167,621,Trop/Subtrop Forests,0.576815642,0.423184358,0.123348018,0.876651982,0.222551929,0.777448071,0.712418301,0.287581699,0.264663805,0.735336195,0.159722222,0.840277778,0.64845173,0.35154827,0.315217391,0.684782609,0.700842697,0.299157303,0.362951807,0.637048193,0.387955182,0.612044818,0.630705394,0.369294606,0.605067064,0.394932936,0.683029453,0.316970547,0.459915612,0.540084388,"[57, 670]",1.99078293106783,-0.168313569269454,1.08526269368685,-0.475137669143066,-0.627227570784879,-0.0564024114491431,1.53516117068733,-0.0358289657362842,0.15084184831387,0.688171796947936,0.00925532334735165,0.751999776976717,-0.27922902792347,-0.460985524441359,-0.206140178053429
40168,609.1333333,Trop/Subtrop Forests,0.425320057,0.574679943,0.129032258,0.870967742,0.143209877,0.856790123,0.642105263,0.357894737,0.227405248,0.772594752,0.18651363,0.81348637,0.669793621,0.330206379,0.225,0.775,0.663338088,0.336661912,0.394537178,0.605462822,0.216642755,0.783357245,0.694602273,0.305397727,0.645962733,0.354037267,0.657971014,0.342028986,0.430249633,0.569750367,"[57, 670]",2.55069333639994,-1.12802497920745,-1.44525727127878,-1.01532956821507,0.495271777338767,-0.788807569820537,0.689950216915095,-1.05701389039943,0.0178493789861675,0.466657614825424,-0.43192247201025,0.278163844736054,-0.324195447082313,-0.190432254130053,-0.00327259014643255
40169,580.5333333,Trop/Subtrop Forests,0.287202381,0.712797619,0.055214724,0.944785276,0.186170213,0.813829787,0.780821918,0.219178082,0.296296296,0.703703704,0.142857143,0.857142857,0.644295302,0.355704698,0.190721649,0.809278351,0.669139466,0.330860534,0.428571429,0.571428571,0.273952096,0.726047904,0.726047904,0.273952096,0.640253566,0.359746434,0.571644042,0.428355958,0.363496933,0.636503067,"[57, 670]",4.34751261613555,-1.90317580529582,-0.959300466130303,0.0676178457986463,-0.00571221508289288,-0.716275764791072,0.275216030266842,-0.0664392038404904,-0.637323231166751,0.617942057520098,-0.200415533698366,-0.0440660939502669,-0.0577415391495652,0.0248833902683397,0.331104585793023
40170,1289,Trop/Subtrop Forests,0.598666667,0.401333333,0.157342657,0.842657343,0.361764706,0.638235294,0.677966102,0.322033898,0.261516655,0.738483345,0.138368984,0.861631016,0.54017425,0.45982575,0.321973094,0.678026906,0.713142095,0.286857905,0.370833333,0.629166667,0.284563758,0.715436242,0.696151249,0.303848751,0.614685315,0.385314685,0.73458445,0.26541555,0.416442049,0.583557951,"(670, 1652]",1.24012720203605,-1.13166062609436,-0.084750909196475,0.324762570471031,0.226040854776853,-0.753391582021116,0.771842722654815,0.315561519492113,-0.294724416179279,0.183280501616908,-0.0041702576998314,0.0343083055521655,-0.329138856004701,-0.080348759678461,0.0431322245016669
40171,1334.666667,Trop/Subtrop Forests,0.504892368,0.495107632,0.126951799,0.873048201,0.283354511,0.716645489,0.660516605,0.339483395,0.273584906,0.726415094,0.156311315,0.843688685,0.589380531,0.410619469,0.22875817,0.77124183,0.708737864,0.291262136,0.388888889,0.611111111,0.268403909,0.731596091,0.700325733,0.299674267,0.610309278,0.389690722,0.67840835,0.32159165,0.417880795,0.582119205,"(670, 1652]",2.23623770858524,-0.79094611131437,-0.732746939503794,0.139665584763399,0.167713546005305,-0.499690209498345,0.507929669708895,-0.0640368569587669,-0.345463529304765,0.337064454915518,-0.216232301523397,-0.123251268586689,-0.210756503019001,-0.210389811122663,-0.00836322785493177
40172,3650.6,Trop/Subtrop Forests,0.629638383,0.370361617,0.149569496,0.850430504,0.422324511,0.577675489,0.654648956,0.345351044,0.258161728,0.741838272,0.143637227,0.856362773,0.541653055,0.458346945,0.305041481,0.694958519,0.739990579,0.260009421,0.347188264,0.652811736,0.323182247,0.676817753,0.661305582,0.338694418,0.61436301,0.38563699,0.745742668,0.254257332,0.446275072,0.553724928,"(1652, 9633]",0.749836574273959,-0.427628098999005,0.392735719685187,0.0593957188447117,-0.292560671857403,-0.252844129876622,0.926521730170418,0.382046367419332,-0.308064815469478,0.440230502466739,-0.00649413063062812,-0.0616824413243593,-0.0767748137814446,-0.210192886640797,-0.0417455336961878
40201,476.0666667,Trop/Subtrop Forests,0.496336996,0.503663004,0.245283019,0.754716981,0.389285714,0.610714286,0.511904762,0.488095238,0.282527881,0.717472119,0.245318352,0.754681648,0.618266979,0.381733021,0.133333333,0.866666667,0.770220588,0.229779412,0.446728972,0.553271028,0.182481752,0.817518248,0.634369287,0.365630713,0.576850095,0.423149905,0.741284404,0.258715596,0.541044776,0.458955224,"[57, 670]",1.09501182199235,2.59710748685639,-2.65786759620684,-1.07238504265514,0.655487659461499,-0.0591733849674542,0.876504841166388,-0.0896410518723217,-0.247753294026559,0.266999823310824,-0.02260776437114,0.0295419270862876,-0.195251804930883,-0.161200411167526,-0.0402224724668283
40202,1968.6,Trop/Subtrop Forests,0.470894874,0.529105126,0.120603015,0.879396985,0.293515358,0.706484642,0.76899696,0.23100304,0.27537511,0.72462489,0.173245614,0.826754386,0.686390533,0.313609467,0.286348502,0.713651498,0.746545769,0.253454231,0.361098604,0.638901396,0.263089572,0.736910428,0.601871544,0.398128456,0.596483318,0.403516682,0.697167756,0.302832244,0.477100934,0.522899066,"(1652, 9633]",1.84253543759547,0.640799149061597,0.125062103663685,-1.6204292147574,-0.588584114347854,-0.317884415285904,1.05913801103785,0.082551677624816,-0.420614614726089,-0.366664204179706,-0.035434378399664,0.0625776920119844,-0.0431454292309528,0.0511122005730354,-0.0732721365178712
40203,193.8,Trop/Subtrop Forests,0.55,0.45,0.259433962,0.740566038,0.434108527,0.565891473,0.511111111,0.488888889,0.302325581,0.697674419,0.228310502,0.771689498,0.581005587,0.418994413,0.15819209,0.84180791,0.770642202,0.229357798,0.411214953,0.588785047,0.217592593,0.782407407,0.625570776,0.374429224,0.528571429,0.471428571,0.783410138,0.216589862,0.571428571,0.428571429,"[57, 670]",0.621793859436091,3.03907091920864,-1.89179067326881,-0.559481110752984,0.665156874109654,0.372225622997302,1.40958257628876,0.092790332503376,0.0836848445494274,-0.139711116173795,-0.162462243430327,-0.184932890086304,-0.177147272633981,-0.0847004202283776,-0.0586621635191456
40204,523.6666667,Trop/Subtrop Forests,0.461028192,0.538971808,0.213913043,0.786086957,0.336538462,0.663461538,0.531914894,0.468085106,0.294416244,0.705583756,0.210884354,0.789115646,0.651214128,0.348785872,0.168085106,0.831914894,0.774086379,0.225913621,0.459459459,0.540540541,0.169154229,0.830845771,0.69115192,0.30884808,0.595524957,0.404475043,0.694352159,0.305647841,0.484745763,0.515254237,"[57, 670]",1.83175292166742,1.44137450593676,-2.5040358804163,-0.602109727849105,1.03785789954092,-0.565374729823757,-0.15777030512649,0.207294009686093,-0.363628217966104,0.219976315801965,-0.0117705496970919,-0.0121519706220884,-0.182925415296562,0.0510169739824695,-0.105081704242781
40206,870.4666667,Trop/Subtrop Forests,0.596230159,0.403769841,0.295670539,0.704329461,0.447247706,0.552752294,0.563157895,0.436842105,0.296714579,0.703285421,0.172924901,0.827075099,0.601360544,0.398639456,0.250652742,0.749347258,0.79009901,0.20990099,0.464358452,0.535641548,0.155688623,0.844311377,0.657057654,0.342942346,0.568527919,0.431472081,0.788690476,0.211309524,0.531124498,0.468875502,"(670, 1652]",0.501775233510155,2.13700863162603,-1.80849432037782,-0.672417837457013,1.78927788041503,-0.856826972852175,0.690849688149348,0.965947246404833,-0.591958362591356,-0.339931310798052,0.110015181950808,-0.0198404900323561,-0.165980502676674,0.151317207738203,-0.0919167115637114
40207,538.5333333,Trop/Subtrop Forests,0.545307443,0.454692557,0.242424242,0.757575758,0.436619718,0.563380282,0.614678899,0.385321101,0.279187817,0.720812183,0.186385737,0.813614263,0.608333333,0.391666667,0.211618257,0.788381743,0.783870968,0.216129032,0.460526316,0.539473684,0.183574879,0.816425121,0.631067961,0.368932039,0.509966777,0.490033223,0.740740741,0.259259259,0.539967374,0.460032626,"[57, 670]",1.09377318812481,2.56769326484821,-1.53160808563143,-0.650542328187209,1.28507845161109,-0.255441771771659,1.15115274115099,0.292820881861744,-0.816162494206592,-0.580724341227192,0.503758504062077,-0.167367748945653,-0.0891841215665177,0.196070565200342,-0.359706586930869
40209,753.3333333,Trop/Subtrop Forests,0.405092593,0.594907407,0.166073547,0.833926453,0.37752809,0.62247191,0.522123894,0.477876106,0.293697979,0.706302021,0.232476636,0.767523364,0.65060241,0.34939759,0.123123123,0.876876877,0.773041475,0.226958525,0.43890866,0.56109134,0.206896552,0.793103448,0.702298851,0.297701149,0.543062201,0.456937799,0.67816092,0.32183908,0.507638073,0.492361927,"(670, 1652]",2.15671350967734,1.81377062353336,-2.46408504545375,-0.172638467648733,0.706608264754404,0.421946159655005,-0.0686569584841268,-0.274182469285644,0.0320952115944168,0.102083282554649,0.251872822135161,-0.256503944368304,-0.00302680754349705,0.162684733080284,-0.211112876978315
40210,845.6666667,Trop/Subtrop Forests,0.347208122,0.652791878,0.077731092,0.922268908,0.204793028,0.795206972,0.79047619,0.20952381,0.292355372,0.707644628,0.157142857,0.842857143,0.73964497,0.26035503,0.228004957,0.771995043,0.727547931,0.272452069,0.424731183,0.575268817,0.285418821,0.714581179,0.695477387,0.304522613,0.589382449,0.410617551,0.602238047,0.397761953,0.455394191,0.544605809,"(670, 1652]",3.70888537292625,-0.146051875949273,-0.319992435762205,-0.748547316291093,0.356378899175743,-0.0182224797483821,0.273166973598169,0.163759322547517,-0.112190587200274,0.159159379103865,0.343138615149985,0.0243971519029297,0.0915039669392153,0.109611787835288,-0.19298780450582
40211,302.2666667,Trop/Subtrop Forests,0.336134454,0.663865546,0.099125364,0.900874636,0.217877095,0.782122905,0.65,0.35,0.287790698,0.712209302,0.252148997,0.747851003,0.644067797,0.355932203,0.189781022,0.810218978,0.646892655,0.353107345,0.406432749,0.593567251,0.213450292,0.786549708,0.731843575,0.268156425,0.638629283,0.361370717,0.588571429,0.411428571,0.431884058,0.568115942,"[57, 670]",3.35707733536498,-1.09450681304545,-2.79344623991043,-0.523547220014378,-0.109189378956239,-0.12190810454637,0.570699945866206,-0.753392254769048,0.664345807950418,0.411860278740022,-0.380753722324824,0.501760230378091,-0.565543386569761,0.280751296443446,-0.0191872662388074
40212,346.8666667,Trop/Subtrop Forests,0.438596491,0.561403509,0.154046997,0.845953003,0.29281768,0.70718232,0.75862069,0.24137931,0.287878788,0.712121212,0.161616162,0.838383838,0.653979239,0.346020761,0.217391304,0.782608696,0.753768844,0.246231156,0.426735219,0.573264781,0.2025,0.7975,0.695979899,0.304020101,0.634210526,0.365789474,0.664987406,0.335012594,0.459390863,0.540609137,"[57, 670]",2.43325638727934,-0.0530567572701007,-1.34761613815581,-1.02071462725639,0.734885716721752,-0.658025054147882,0.129979186509895,0.690614552436546,-0.444100558389132,0.150609226378769,0.108325876474083,-0.449183362985779,-0.103295943560843,0.0401551219536438,-0.0606501987192039
40301,817.1333333,Trop/Subtrop Forests,0.721930745,0.278069255,0.21509009,0.78490991,0.5,0.5,0.452554745,0.547445255,0.302083333,0.697916667,0.152197213,0.847802787,0.545454545,0.454545455,0.330275229,0.669724771,0.813807531,0.186192469,0.303974221,0.696025779,0.352502662,0.647497338,0.549102429,0.450897571,0.582359192,0.417640808,0.847916667,0.152083333,0.548691099,0.451308901,"(670, 1652]",-1.11749876859898,2.51046089734279,1.40624022264387,-0.618740733748408,-0.779289182825753,0.402334156579216,1.36136582455704,0.820443016481212,-0.329261420675115,0.296364951058514,-0.828430221642174,0.218679580111136,0.0612495905994295,-0.135103139308083,0.0823297998845842
40401,730.2666667,Temp Forests,0.61547619,0.38452381,0.135862913,0.864137087,0.405714286,0.594285714,0.555555556,0.444444444,0.292620865,0.707379135,0.138954869,0.861045131,0.510606061,0.489393939,0.286173633,0.713826367,0.802107728,0.197892272,0.335411471,0.664588529,0.335731415,0.664268585,0.597889801,0.402110199,0.536374846,0.463625154,0.764775414,0.235224586,0.547079857,0.452920143,"(670, 1652]",0.207279655503289,1.94114652619258,1.14360106030048,-0.245966953768358,-0.18896784511603,1.04651360186385,1.21184769504753,0.507588341028341,-0.640000584873578,0.046545698445966,-0.350281634878533,-0.417502145054356,-0.233919053502332,0.181245574277662,-0.188270313403944
40403,540.8,Temp Forests,0.766929134,0.233070866,0.248333333,0.751666667,0.641350211,0.358649789,0.330543933,0.669456067,0.299115044,0.700884956,0.196428571,0.803571429,0.413934426,0.586065574,0.229946524,0.770053476,0.800316957,0.199683043,0.3089701,0.6910299,0.269291339,0.730708661,0.652866242,0.347133758,0.535188216,0.464811784,0.8514377,0.1485623,0.4592,0.5408,"[57, 670]",-1.28975168045182,1.62677768606008,-0.952483282444609,1.56560455267208,-0.641755654512562,-0.139079393749297,0.433967431541369,0.170165211135712,-0.277919464672332,-0.118858724794406,-0.628848992031835,-0.4749567302126,-0.15606218726605,-0.167574247257126,-0.0137902373733103
40501,448.6666667,Temp Forests,0.694029851,0.305970149,0.077227723,0.922772277,0.623529412,0.376470588,0.628205128,0.371794872,0.255555556,0.744444444,0.161904762,0.838095238,0.472295515,0.527704485,0.253164557,0.746835443,0.826247689,0.173752311,0.322834646,0.677165354,0.263757116,0.736242884,0.679245283,0.320754717,0.530651341,0.469348659,0.828358209,0.171641791,0.586011342,0.413988658,"[57, 670]",-0.616982871050109,1.22172840524487,-0.136053665923544,-0.251891012178535,0.539617510186765,2.15467572309055,0.54732595222775,0.669565302257841,-0.24325604433933,-0.631939697717045,0.476947351546072,-1.33601664168637,0.101220374749176,0.180341511773551,-0.510531910599659
40502,360,Temp Forests,0.799528302,0.200471698,0.279187817,0.720812183,0.62962963,0.37037037,0.352517986,0.647482014,0.317073171,0.682926829,0.22327791,0.77672209,0.416938111,0.583061889,0.218253968,0.781746032,0.81030445,0.18969555,0.303178484,0.696821516,0.233100233,0.766899767,0.661938534,0.338061466,0.564593301,0.435406699,0.873831776,0.126168224,0.487058824,0.512941176,"[57, 670]",-1.60336511950605,1.86043982748662,-1.65879887609785,1.0651621308847,-0.529402786744479,-0.112936844558731,0.33496479378158,0.58487992573558,0.203390445982251,-0.174595393720352,-0.781212890381064,-0.624700743283648,-0.388588948172693,-0.277784677193607,-0.0293276815149244
40701,234.0666667,Grasslands,0.603773585,0.396226415,0.285714286,0.714285714,0.420689655,0.579310345,0.473684211,0.526315789,0.287937743,0.712062257,0.218045113,0.781954887,0.528571429,0.471428571,0.225352113,0.774647887,0.808270677,0.191729323,0.391304348,0.608695652,0.180451128,0.819548872,0.622641509,0.377358491,0.544401544,0.455598456,0.80075188,0.19924812,0.465909091,0.534090909,"[57, 670]",-0.0516930345046692,2.33012012085759,-1.74484783578205,-0.0632511236269105,-0.00885305819124457,-1.1286284978548,0.389436759464547,0.0381348510003308,-0.697555346544921,-0.419055228637964,-0.101462056173374,-0.260729889025213,-0.621398375408589,-0.00921627130253396,0.0631956149428862
41001,1274.6,Grasslands,0.293441515,0.706558485,0.009491525,0.990508475,0.115328467,0.884671533,0.886363636,0.113636364,0.286986301,0.713013699,0.094117647,0.905882353,0.725330621,0.274669379,0.272879933,0.727120067,0.68452381,0.31547619,0.408856089,0.591143911,0.405369128,0.594630872,0.716601816,0.283398184,0.584011843,0.415988157,0.534599729,0.465400271,0.406164384,0.593835616,"(670, 1652]",4.87150429098087,-1.61978710885674,1.51306170283462,0.162353160660819,0.0641989951741261,0.117576823868747,0.622206703597337,0.107558705978072,-0.142048776013316,0.69917740952532,0.462346072786148,0.0920958299049085,0.169528655288914,0.128849460733101,-0.134650427742107
41301,587.2,Deserts & Drylands,0.533432392,0.466567608,0.248447205,0.751552795,0.403076923,0.596923077,0.5,0.5,0.298461538,0.701538462,0.208395802,0.791604198,0.625708885,0.374291115,0.150390625,0.849609375,0.786666667,0.213333333,0.465151515,0.534848485,0.188512518,0.811487482,0.665676077,0.334323923,0.536474164,0.463525836,0.747058824,0.252941176,0.554559043,0.445440957,"[57, 670]",1.20142014288835,2.75264499554466,-2.2170819833323,-0.441359178343231,1.49646598663191,0.12295087981052,0.598141174929221,0.295853883026544,-0.26509138009595,-0.0159213487872573,0.116138032309989,-0.120302731889932,-0.0662519981048075,-0.059934921382183,-0.248620854424688
41303,568.4,Deserts & Drylands,0.593558282,0.406441718,0.325806452,0.674193548,0.508361204,0.491638796,0.298611111,0.701388889,0.246753247,0.753246753,0.192366412,0.807633588,0.575815739,0.424184261,0.178423237,0.821576763,0.801857585,0.198142415,0.437888199,0.562111801,0.157012195,0.842987805,0.689127106,0.310872894,0.582417582,0.417582418,0.825954198,0.174045802,0.547987616,0.452012384,"[57, 670]",-0.527193738306917,2.41082001419025,-2.47080307007947,-0.200872389552995,2.11559642193238,-0.488473137099149,0.0566301788519273,-0.00454898856194955,-0.169844169949226,0.574446576018469,-0.213392828737904,-0.263184888866455,0.190107891079989,0.0586094280876726,-0.0152882117407826
41402,205.2666667,Trop/Subtrop Forests,0.510460251,0.489539749,0.177777778,0.822222222,0.173228346,0.826771654,0.675,0.325,0.326086957,0.673913043,0.237068966,0.762931034,0.662921348,0.337078652,0.211640212,0.788359788,0.728813559,0.271186441,0.379464286,0.620535714,0.211206897,0.788793103,0.679324895,0.320675105,0.63963964,0.36036036,0.710638298,0.289361702,0.424892704,0.575107296,"[57, 670]",2.21374831758572,0.161508677156368,-1.95005432685133,-0.806435332927077,-0.546503742304546,-0.96104549330326,0.104690861402372,0.22359080048555,0.439194975802708,-0.104409132521806,-0.530795479746859,0.193456890076111,-0.81463288559781,-0.52980893258447,0.142875051145466
41405,893.7333333,Trop/Subtrop Forests,0.102466793,0.897533207,0.012440191,0.987559809,0.05794948,0.94205052,0.833333333,0.166666667,0.23454367,0.76545633,0.170272813,0.829727187,0.825513196,0.174486804,0.130381304,0.869618696,0.650047939,0.349952061,0.487153135,0.512846865,0.224903475,0.775096525,0.830855019,0.169144981,0.688297872,0.311702128,0.503510532,0.496489468,0.335805085,0.664194915,"(670, 1652]",6.00168776336224,-3.20179850305565,-2.33465848243413,-0.55274857669187,1.07009207785911,-0.939055063161915,-1.17820922445279,-0.890453690955454,0.11082544719218,1.13604967789282,0.690491694547138,0.00644999313948275,0.324757108375428,-0.0966629856194855,0.238257510894021
50201,817.8666667,Trop/Subtrop Forests,0.548289738,0.451710262,0.257478632,0.742521368,0.512658228,0.487341772,0.448275862,0.551724138,0.261202186,0.738797814,0.173553719,0.826446281,0.537931034,0.462068966,0.218914186,0.781085814,0.740101523,0.259898477,0.419017764,0.580982236,0.256206554,0.743793446,0.721,0.279,0.50524109,0.49475891,0.815494393,0.184505607,0.501664817,0.498335183,"(670, 1652]",0.604221030615084,1.24881962061578,-1.35354094562706,1.29008978424358,1.60190449199291,-0.0334899870574382,0.837285006100014,-0.258524481583947,0.228581883856717,0.0357390160161454,0.373108343252571,-0.151680761493134,0.124803948181031,0.11011867488906,0.171350591092638
50302,4192.266667,Trop/Subtrop Forests,0.690335306,0.309664694,0.1645896,0.8354104,0.538338658,0.461661342,0.47706422,0.52293578,0.271399224,0.728600776,0.138193471,0.861806529,0.548858106,0.451141894,0.34296397,0.65703603,0.751518714,0.248481286,0.293499802,0.706500198,0.367238095,0.632761905,0.672140649,0.327859351,0.509320505,0.490679495,0.873277702,0.126722298,0.446153846,0.553846154,"(1652, 9633]",-0.230464505326921,0.322575866716296,1.23621066392332,1.56859658306776,-0.328082060321038,0.138386576881768,0.697315388849756,-0.178053593624684,0.310882125886787,-0.468497421452058,-0.0692317259509744,0.105435490103149,0.293290494131911,-0.197533880886419,0.217045363626497
50303,4163.2,Trop/Subtrop Forests,0.624875424,0.375124576,0.123349924,0.876650076,0.489841986,0.510158014,0.471624266,0.528375734,0.272665303,0.727334697,0.116859768,0.883140232,0.538749532,0.461250468,0.29165247,0.70834753,0.761199921,0.238800079,0.346291866,0.653708134,0.379560649,0.620439351,0.717868948,0.282131052,0.480640584,0.519359416,0.833659491,0.166340509,0.437474707,0.562525293,"(1652, 9633]",0.731601715695912,0.201446851714525,1.12326989184489,2.27024730183994,0.378435284911031,0.546032991988097,0.177542892511682,-0.194257997483385,-0.0659733965365322,-0.220252755660142,0.332863969990272,-0.133986711609546,0.294665156297406,-0.207776314308217,0.180083985925977
50401,1565.733333,Temp Forests,0.78883361,0.21116639,0.140616246,0.859383754,0.767790262,0.232209738,0.549693252,0.450306748,0.254452926,0.745547074,0.169444444,0.830555556,0.379176379,0.620823621,0.396768402,0.603231598,0.735587583,0.264412417,0.298016997,0.701983003,0.288013319,0.711986681,0.733146067,0.266853933,0.644038791,0.355961209,0.842222222,0.157777778,0.401334074,0.598665926,"(670, 1652]",-1.24446552666836,-2.06253769170437,-0.609802473904539,1.37736656625911,-0.614200651017543,-0.124188888921457,0.330061911137603,0.810623991433883,0.0190537928406975,0.0372117397193455,0.0930100844870722,0.031464291293015,-0.104324793186303,0.231141508484387,0.131344004866521
50402,2408.733333,Temp Forests,0.78683834,0.21316166,0.173532629,0.826467371,0.73480663,0.26519337,0.56261343,0.43738657,0.264873676,0.735126324,0.149141631,0.850858369,0.399589111,0.600410889,0.36440678,0.63559322,0.746794872,0.253205128,0.316538883,0.683461117,0.290024849,0.709975151,0.724375226,0.275624774,0.613377435,0.386622565,0.850805009,0.149194991,0.422031474,0.577968526,"(1652, 9633]",-1.02402004494505,-1.34833349405297,-0.376836728303566,1.45692186820144,-0.132673580000838,-0.190517590651317,0.525128123534658,0.948682130111887,-0.085046101262566,-0.0534613526930752,0.111007308417906,-0.212342227197491,0.0193279132900278,0.0709259578146239,0.103174997793103
50403,2807.6,Temp Forests,0.787181846,0.212818154,0.169757938,0.830242062,0.721350078,0.278649922,0.555049355,0.444950645,0.262098199,0.737901801,0.142156863,0.857843137,0.405668733,0.594331267,0.370983447,0.629016553,0.752836553,0.247163447,0.310096905,0.689903095,0.288888889,0.711111111,0.733602735,0.266397265,0.609840175,0.390159825,0.853157572,0.146842428,0.413010126,0.586989874,"(1652, 9633]",-1.02901422576545,-1.47545043507854,-0.246588388982739,1.57416448552633,-0.0779336106007192,-0.2668001061477,0.282592971192711,0.902258560862784,-0.0697638215736154,-0.116784257065327,0.118573192851476,-0.301152545487876,0.0227370838928817,0.0838817732114091,0.0863423070550975
50404,2433.8,Temp Forests,0.822096717,0.177903283,0.213483146,0.786516854,0.750524109,0.249475891,0.580388693,0.419611307,0.254846527,0.745153473,0.151313485,0.848686515,0.422187171,0.577812829,0.398254228,0.601745772,0.747021724,0.252978276,0.315107914,0.684892086,0.276425591,0.723574409,0.727272727,0.272727273,0.61640878,0.38359122,0.875043999,0.124956001,0.414934836,0.585065164,"(1652, 9633]",-1.34698138020577,-1.41999418536814,-0.402113032543181,1.37092282770402,0.0123201565881296,-0.686115079619584,0.52253470763388,1.00256269729588,0.125770204502054,-0.222641572784012,0.292100134129564,-0.0916400824405334,0.0254931854020349,0.0432802114329566,0.0753842408288807
