ECO_ID,SpeciesNumber,SizeCategory,BiomeType,GF_H,GF_W,LC_A,LC_P,PH_D,PH_E,RS_F,RS_T,PT_M,PT_U,LS_C,LS_S,LM_E,LM_L,LV_P,LV_R,SS_B,SS_U,IF_D,IF_I,OP_E,OP_H,FS_A,FS_Z,PF_C,PF_S,FT_D,FT_F,FD_D,FD_I,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
60118,3376,"(1770, 12201]",Trop/Subtrop Forests,-0.543552126,0.543552126,-3.58319471,3.58319471,-1.490321311,1.490321311,0.360412643,-0.360412643,-0.637026703,0.637026703,-1.890515039,1.890515039,1.274498644,-1.274498644,-1.261984853,1.261984853,1.062779503,-1.062779503,-0.816989145,0.816989145,-0.473013836,0.473013836,0.840155816,-0.840155816,0.333897985,-0.333897985,0.485984737,-0.485984737,-0.269967731,0.269967731,3.186272615,-1.036341115,-1.170195798,0.212010459,0.467045551,0.854663988,-0.706304671,-0.03514005,-0.446325954,-0.220484628,-0.401690787,0.115933961,0.238247377,-0.21186739,-0.080560192
60119,4236,"(1770, 12201]",Trop/Subtrop Forests,-0.123736059,0.123736059,-2.454142895,2.454142895,-0.98714643,0.98714643,0.235252921,-0.235252921,-0.95097478,0.95097478,-1.758837837,1.758837837,1.111056328,-1.111056328,-1.184688654,1.184688654,1.199492351,-1.199492351,-0.607018077,0.607018077,-0.739253314,0.739253314,0.663306732,-0.663306732,0.376067346,-0.376067346,0.801505138,-0.801505138,-0.069751503,0.069751503,1.630707147,-0.120932261,-0.995102173,-0.431934914,0.29523432,0.097964401,0.06534304,0.002542227,-0.011489124,0.170493627,0.067501599,0.045417063,-0.037760285,-0.083688828,-0.124353229
60120,1655,"(565, 1770]",Trop/Subtrop Forests,-0.913309149,0.913309149,-3.347750294,3.347750294,-1.438041408,1.438041408,0.291169301,-0.291169301,-0.348408548,0.348408548,-1.937643084,1.937643084,1.3349953,-1.3349953,-1.719750458,1.719750458,1.135174885,-1.135174885,-0.254995138,0.254995138,-0.523985741,0.523985741,1.067449206,-1.067449206,0.298944786,-0.298944786,0.521272352,-0.521272352,-0.104079019,0.104079019,4.327190217,0.380494507,-0.820984275,0.422433651,-0.601483307,-0.232265739,-1.05538895,0.378247635,-0.5406855,-0.080859006,-0.239485137,-0.074159757,-0.248765006,0.282040218,0.098286671
60121,10034,"(1770, 12201]",Trop/Subtrop Forests,0.030760716,-0.030760716,-3.282828819,3.282828819,-1.475814916,1.475814916,0.64845504,-0.64845504,-0.853802877,0.853802877,-2.354470278,2.354470278,1.400425913,-1.400425913,-0.705362584,0.705362584,1.421892171,-1.421892171,-0.946617461,0.946617461,-0.154095652,0.154095652,0.36913354,-0.36913354,0.501569531,-0.501569531,0.758192947,-0.758192947,-0.038555166,0.038555166,1.850990324,-2.272034167,-3.306145431,-1.351522695,0.407523834,0.610858257,-0.589223775,0.324123296,-0.14799946,0.519395067,-0.207643839,0.049297002,-0.023981582,-0.167464068,-0.244103979
60122,701,"(565, 1770]",Trop/Subtrop Forests,-0.351219448,0.351219448,-4.596228437,4.596228437,-2.320863045,2.320863045,0.901653279,-0.901653279,-0.394655001,0.394655001,-2.377375781,2.377375781,1.888917937,-1.888917937,-1.181599605,1.181599605,1.116006754,-1.116006754,-0.865443066,0.865443066,-0.150131807,0.150131807,1.029215159,-1.029215159,0.168228131,-0.168228131,-0.174266206,0.174266206,-0.658135705,0.658135705,5.323509028,-3.018190578,-2.138886518,0.78904463,1.027498405,0.416711823,-1.91050035,-0.511926378,-0.492680826,-0.877081438,-0.156592016,0.328629601,0.133629976,-0.419905339,-0.599752428
60123,32,"[31, 565]",Trop/Subtrop Forests,0,0,-1.68120383,1.68120383,-0.378713902,0.378713902,-0.250807522,0.250807522,-0.786715958,0.786715958,-0.936110726,0.936110726,1.269683846,-1.269683846,-1.939084184,1.939084184,1.46224792,-1.46224792,-0.509761228,0.509761228,-1.269683846,1.269683846,1.095952713,-1.095952713,0.250807522,-0.250807522,0.936110726,-0.936110726,-0.124912665,0.124912665,1.351429728,2.698223828,1.126652652,0.15940936,0.608563466,-0.24041568,-0.881677654,-0.686240974,-1.024169178,-0.650740211,0.401349027,0.253094326,-0.173802596,0.360254403,-0.450505018
60124,2993,"(1770, 12201]",Trop/Subtrop Forests,-0.685925188,0.685925188,-3.505891899,3.505891899,-1.685807335,1.685807335,0.475810621,-0.475810621,-0.529077495,0.529077495,-1.932777316,1.932777316,1.83275158,-1.83275158,-1.243991733,1.243991733,1.196593336,-1.196593336,-0.739445831,0.739445831,-0.675024845,0.675024845,0.951187591,-0.951187591,0.53951844,-0.53951844,0.411587091,-0.411587091,-0.206446824,0.206446824,3.721903962,-1.24320421,-0.739663641,-0.820976017,0.418926039,0.104713059,-1.17683473,-0.126452009,-1.023988909,-0.193210106,-0.347357411,0.092776043,0.174581223,0.024571641,-0.236668859
60125,5398,"(1770, 12201]",Trop/Subtrop Forests,-0.642690268,0.642690268,-3.034225126,3.034225126,-1.446673082,1.446673082,0.328291068,-0.328291068,-0.73765162,0.73765162,-1.525064729,1.525064729,1.681968046,-1.681968046,-1.312819422,1.312819422,1.230488437,-1.230488437,-0.552093358,0.552093358,-0.861292623,0.861292623,0.71858804,-0.71858804,0.577620601,-0.577620601,0.571840631,-0.571840631,-0.049862959,0.049862959,2.864460954,-0.073105093,-0.353002047,-1.548492531,0.515313942,0.243500466,-0.505526784,0.073852666,-0.446188317,-0.061794332,0.046047814,-0.166600748,-0.081244157,0.04025789,-0.163146653
60127,1885,"(1770, 12201]",Trop/Subtrop Forests,-0.413680119,0.413680119,-2.469587837,2.469587837,-1.107541955,1.107541955,0.187127499,-0.187127499,-0.59871145,0.59871145,-1.646766301,1.646766301,1.081559711,-1.081559711,-1.487302197,1.487302197,1.199775083,-1.199775083,-0.509761228,0.509761228,-0.809520375,0.809520375,0.842818084,-0.842818084,0.330583788,-0.330583788,0.716966777,-0.716966777,-0.1936954,0.1936954,2.52139412,0.533607352,-0.498137522,0.19056661,0.494669185,-0.126061467,-0.556001742,0.249784606,-0.353037172,-0.134266692,-0.191960454,0.130224264,-0.15100153,-0.100778787,0.098206052
60128,2907,"(1770, 12201]",Trop/Subtrop Forests,-1.236986803,1.236986803,-3.52065946,3.52065946,-1.671205699,1.671205699,0.139941472,-0.139941472,-0.758189959,0.758189959,-1.39486022,1.39486022,1.564463239,-1.564463239,-1.823985371,1.823985371,0.807102853,-0.807102853,-0.416639862,0.416639862,-1.004086561,1.004086561,1.013049318,-1.013049318,0.443100721,-0.443100721,0.173849833,-0.173849833,-0.280550779,0.280550779,4.255604982,0.403019246,1.116896819,-0.179014997,0.419854105,0.619962643,-0.23325916,-0.5851933,-0.109998285,-0.247159385,-0.264207373,-0.147767551,-0.112492023,-0.071956753,-0.113327481
60129,6369,"(1770, 12201]",Trop/Subtrop Forests,-0.376829725,0.376829725,-3.109850913,3.109850913,-1.50801214,1.50801214,0.536223488,-0.536223488,-0.824105048,0.824105048,-1.843658235,1.843658235,1.537705111,-1.537705111,-1.150509074,1.150509074,1.16205154,-1.16205154,-0.688743769,0.688743769,-0.614812649,0.614812649,0.652639853,-0.652639853,0.505798515,-0.505798515,0.397634863,-0.397634863,-0.22989835,0.22989835,2.845213692,-1.227971889,-1.123816563,-0.878969564,0.879961206,0.32337745,-0.401975814,-0.014476751,-0.118533932,0.054192048,0.014434646,0.013936556,-0.195594525,-0.096668662,-0.258981028
60130,5444,"(1770, 12201]",Trop/Subtrop Forests,-0.329345735,0.329345735,-2.958872466,2.958872466,-1.38208711,1.38208711,0.444114286,-0.444114286,-0.819939322,0.819939322,-1.882978476,1.882978476,1.416432504,-1.416432504,-1.213599082,1.213599082,1.127242114,-1.127242114,-0.663312181,0.663312181,-0.629143635,0.629143635,0.712299761,-0.712299761,0.442535012,-0.442535012,0.445694105,-0.445694105,-0.2418359,0.2418359,2.738942917,-0.992315051,-1.034040626,-0.432529217,0.726922578,0.196756754,-0.341075764,-0.083823251,-0.118768872,0.076119912,-0.083385057,0.033443477,-0.151618174,-0.091176765,-0.247401059
60131,876,"(565, 1770]",Trop/Subtrop Forests,-0.602725216,0.602725216,-3.586420655,3.586420655,-1.51425936,1.51425936,0.401685678,-0.401685678,-0.294672994,0.294672994,-2.349391044,2.349391044,1.229233038,-1.229233038,-1.587816299,1.587816299,1.031024269,-1.031024269,-0.352797735,0.352797735,-0.460988628,0.460988628,1.037120887,-1.037120887,0.309154184,-0.309154184,0.426304881,-0.426304881,-0.30432362,0.30432362,4.442209094,-0.757009134,-1.170072523,1.032570339,-0.379962473,-0.451519611,-1.258484008,0.452209665,-0.195128139,0.033878419,-0.777155181,0.023777868,-0.225075959,0.044455069,-0.019372
60132,2252,"(1770, 12201]",Trop/Subtrop Forests,-1.198972994,1.198972994,-3.393032747,3.393032747,-1.839501847,1.839501847,0.182290574,-0.182290574,-0.702627258,0.702627258,-1.272270087,1.272270087,1.858941667,-1.858941667,-1.655220801,1.655220801,1.150836856,-1.150836856,-0.62525786,0.62525786,-1.048465572,1.048465572,0.837802356,-0.837802356,0.725396652,-0.725396652,0.381850612,-0.381850612,-0.152852208,0.152852208,3.621709282,0.278787084,0.815837724,-1.738647358,0.82790576,0.789807507,-0.83911289,-0.386116513,-0.731404859,-0.014457287,-0.300635797,-0.129549322,-0.218085187,-0.125157489,-0.079738724
60133,334,"[31, 565]",Trop/Subtrop Forests,-1.444804516,1.444804516,-3.924671102,3.924671102,-1.775319731,1.775319731,0.110320784,-0.110320784,-0.687064286,0.687064286,-1.055593687,1.055593687,1.775319731,-1.775319731,-2.141966533,2.141966533,1.10412217,-1.10412217,-0.784936556,0.784936556,-0.871757425,0.871757425,0.886525375,-0.886525375,0.67334691,-0.67334691,0.159528285,-0.159528285,-0.371580626,0.371580626,4.142069172,0.598919203,1.151412753,-0.914909585,1.379700821,1.912614658,-1.315431614,-0.799335291,-0.658011892,-0.141054659,-0.52109956,0.007523618,-0.616023097,0.117271811,-0.192143555
60134,661,"(565, 1770]",Trop/Subtrop Forests,-0.01228328,0.01228328,-2.294421095,2.294421095,-1.244638247,1.244638247,0.423860115,-0.423860115,-0.919571098,0.919571098,-1.784167097,1.784167097,1.200947989,-1.200947989,-0.897077382,0.897077382,1.289409889,-1.289409889,-0.534397674,0.534397674,-0.469030685,0.469030685,0.527812738,-0.527812738,0.614351963,-0.614351963,0.74507824,-0.74507824,0.079882772,-0.079882772,1.606056755,-0.660475763,-1.644451847,-1.323639525,0.237717097,0.078451115,0.176119769,0.743266277,-0.313211592,0.697073565,0.517523445,-0.340101179,-0.329939845,-0.140834637,-0.071501231
60135,3703,"(1770, 12201]",Trop/Subtrop Forests,-1.086488076,1.086488076,-3.254389323,3.254389323,-1.474630497,1.474630497,0.073472097,-0.073472097,-0.777967124,0.777967124,-1.177152528,1.177152528,1.594853531,-1.594853531,-1.636458136,1.636458136,1.05907285,-1.05907285,-0.561238912,0.561238912,-1.130551258,1.130551258,0.766556753,-0.766556753,0.606544501,-0.606544501,0.563609102,-0.563609102,-0.015345777,0.015345777,3.027416667,0.866447078,0.828082231,-1.604434322,0.445583818,0.868789442,-0.229555988,-0.161197139,-0.38062302,-0.174538585,-0.302021824,-0.129692813,-0.012313703,-0.036719558,-0.042038869
60136,7304,"(1770, 12201]",Trop/Subtrop Forests,-0.225053314,0.225053314,-3.060382274,3.060382274,-1.406580594,1.406580594,0.414085003,-0.414085003,-0.740045556,0.740045556,-2.067020687,2.067020687,1.189644252,-1.189644252,-1.109010842,1.109010842,1.203155622,-1.203155622,-0.82224877,0.82224877,-0.327877155,0.327877155,0.629414758,-0.629414758,0.438983346,-0.438983346,0.608244582,-0.608244582,-0.149019545,0.149019545,2.391720519,-1.231628539,-1.993402948,-0.288230629,0.432841625,0.63619679,-0.471120356,0.245182942,-0.369416076,0.355545822,-0.349822569,0.046273724,-0.104387853,-0.209231238,-0.134500094
60137,2034,"(1770, 12201]",Trop/Subtrop Forests,-1.029083417,1.029083417,-2.902109901,2.902109901,-1.317650367,1.317650367,-0.050060803,0.050060803,-0.901280038,0.901280038,-1.162371347,1.162371347,1.458565548,-1.458565548,-1.797628487,1.797628487,1.008538993,-1.008538993,-0.560799277,0.560799277,-1.290820244,1.290820244,0.855420188,-0.855420188,0.456201942,-0.456201942,0.532778467,-0.532778467,-0.118256449,0.118256449,2.791510107,1.274100466,1.24372646,-0.9030224,0.567232261,0.643374297,-0.029306569,-0.713103991,-0.190934398,-0.275463973,-0.340413604,0.122891018,-0.001695493,-0.104538994,-0.101720275
60138,936,"(565, 1770]",Trop/Subtrop Forests,-1.282614502,1.282614502,-3.50278281,3.50278281,-1.6059547,1.6059547,0.071704552,-0.071704552,-0.802866267,0.802866267,-0.906613187,0.906613187,1.788475556,-1.788475556,-1.898943303,1.898943303,1.295439327,-1.295439327,-0.616053775,0.616053775,-1.334489207,1.334489207,0.664097278,-0.664097278,0.828402808,-0.828402808,0.601776378,-0.601776378,-0.04996489,0.04996489,2.974385386,1.255348882,1.421208192,-2.605468442,0.95400479,1.256910201,-0.943248992,-0.327931899,-0.31450069,-0.089483121,-0.346915037,0.04965165,-0.49253482,0.033423637,-0.021902376
60139,1294,"(565, 1770]",Trop/Subtrop Forests,-0.539646735,0.539646735,-2.258889191,2.258889191,-0.8819655,0.8819655,-0.04247464,0.04247464,-0.825641773,0.825641773,-0.943531948,0.943531948,1.235982772,-1.235982772,-1.653420576,1.653420576,1.416244848,-1.416244848,-0.482595597,0.482595597,-1.431329607,1.431329607,0.639043724,-0.639043724,0.559984398,-0.559984398,1.063747349,-1.063747349,0.092867688,-0.092867688,1.323500654,2.137786895,0.854104671,-1.848870691,0.590395994,0.232838674,-0.360500306,0.176456509,-0.204982975,-0.278596021,0.023016841,0.22890981,-0.244382429,-0.008100909,0.110350646
60140,3381,"(1770, 12201]",Trop/Subtrop Forests,-0.663927256,0.663927256,-2.839481579,2.839481579,-1.086003616,1.086003616,0.07493778,-0.07493778,-0.731446359,0.731446359,-1.340487313,1.340487313,1.445781025,-1.445781025,-1.453566559,1.453566559,1.081245429,-1.081245429,-0.545870803,0.545870803,-1.043573542,1.043573542,0.715100736,-0.715100736,0.506088656,-0.506088656,0.868744832,-0.868744832,0.067737958,-0.067737958,2.335545372,0.856216332,0.168520621,-1.316584174,0.181744891,0.432626891,-0.0057973,0.187698979,-0.403005217,-0.273539562,-0.355545286,-0.230612453,0.116896318,0.11515125,-0.065034473
60141,544,"[31, 565]",Trop/Subtrop Forests,-1.951895576,1.951895576,-4.248787209,4.248787209,-2.059128079,2.059128079,0.00747572,-0.00747572,-0.838293384,0.838293384,-0.965744929,0.965744929,2.022399293,-2.022399293,-2.155819353,2.155819353,1.213930084,-1.213930084,-0.641623978,0.641623978,-1.161741369,1.161741369,0.856091947,-0.856091947,1.003500416,-1.003500416,0.286009899,-0.286009899,-0.127258114,0.127258114,4.175903094,0.864001657,1.957353041,-2.554443316,0.691870129,1.910098654,-1.392125272,-0.896005724,-0.630350422,0.451132899,-0.474260138,-0.100999231,-0.650661001,0.11820881,0.01289338
60142,5068,"(1770, 12201]",Trop/Subtrop Forests,-0.925409691,0.925409691,-3.619175737,3.619175737,-1.701478191,1.701478191,0.271763261,-0.271763261,-0.71083661,0.71083661,-1.565211574,1.565211574,1.61559382,-1.61559382,-1.549715746,1.549715746,0.930395238,-0.930395238,-0.548275363,0.548275363,-0.73107197,0.73107197,0.877104109,-0.877104109,0.43730203,-0.43730203,0.220781361,-0.220781361,-0.299038438,0.299038438,3.985473467,-0.325162961,0.058407096,-0.319318089,0.656664456,0.737405793,-0.489005249,-0.356384424,-0.174805247,-0.216589736,-0.200747913,-0.281259655,-0.036270077,-0.124619599,-0.208407186
60143,2468,"(1770, 12201]",Trop/Subtrop Forests,-1.076512329,1.076512329,-3.569254979,3.569254979,-1.842095321,1.842095321,0.275862473,-0.275862473,-0.659146676,0.659146676,-1.449775369,1.449775369,1.988112512,-1.988112512,-1.457965594,1.457965594,1.116711187,-1.116711187,-0.6091704,0.6091704,-0.939544285,0.939544285,0.916835653,-0.916835653,0.647973965,-0.647973965,0.433354945,-0.433354945,-0.096480027,0.096480027,3.834449345,-0.213609784,0.390886962,-1.658595242,0.408461799,0.533689755,-0.803114751,-0.346378672,-0.909045992,-0.230993441,-0.174986577,-0.232741556,0.08160323,-0.034464973,-0.171297018
60144,178,"[31, 565]",Trop/Subtrop Forests,0,0,-2.150978769,2.150978769,-0.743704098,0.743704098,0.418991052,-0.418991052,-0.850861972,0.850861972,-1.080735636,1.080735636,1.733620707,-1.733620707,-1.142315319,1.142315319,1.689354926,-1.689354926,-0.565203717,0.565203717,-1.238549576,1.238549576,0.615204195,-0.615204195,0.71756076,-0.71756076,0.991713334,-0.991713334,-0.022943627,0.022943627,1.079400967,0.532152337,0.118972221,-2.555048834,1.303769418,-0.376062223,-0.973463465,0.332043655,-0.579109048,-0.393420642,0.884918985,0.121410948,-0.302140122,0.411899494,-0.201194183
60145,8200,"(1770, 12201]",Trop/Subtrop Forests,0.127707262,-0.127707262,-3.060307529,3.060307529,-1.448226736,1.448226736,0.669726085,-0.669726085,-0.863160449,0.863160449,-2.456899891,2.456899891,1.312694096,-1.312694096,-0.813927278,0.813927278,1.21187273,-1.21187273,-0.978079964,0.978079964,-0.190355428,0.190355428,0.44443309,-0.44443309,0.508682007,-0.508682007,0.558638519,-0.558638519,-0.238478746,0.238478746,2.074764722,-2.653860586,-2.860417199,-0.553182947,0.813909556,0.442637427,-0.373882995,0.179951225,-0.064347585,0.585173581,-0.521187585,0.110395224,-0.224551506,-0.224949135,-0.355830118
60146,2781,"(1770, 12201]",Trop/Subtrop Forests,0.211747843,-0.211747843,-2.40878359,2.40878359,-0.704950701,0.704950701,0.282153852,-0.282153852,-0.965578931,0.965578931,-2.182700971,2.182700971,0.758769226,-0.758769226,-1.177166024,1.177166024,1.124642113,-1.124642113,-0.758769226,0.758769226,-0.462444632,0.462444632,0.688334725,-0.688334725,0.176007255,-0.176007255,1.031186257,-1.031186257,-0.300234857,0.300234857,1.307506343,-0.90066218,-1.807881401,1.114373323,0.387952906,0.070484371,-0.047494636,-0.230087146,0.281109733,0.139042807,-0.349414266,0.211949731,-0.142613299,-0.039979165,-0.046280824
60147,133,"[31, 565]",Trop/Subtrop Forests,-0.505762261,0.505762261,-3.217378503,3.217378503,-1.41087217,1.41087217,0.287099928,-0.287099928,-0.602919221,0.602919221,-0.988874598,0.988874598,1.560428557,-1.560428557,-1.459180227,1.459180227,1.41087217,-1.41087217,-0.841829641,0.841829641,-0.914195864,0.914195864,0.41088955,-0.41088955,0.702921834,-0.702921834,1.273797376,-1.273797376,0.256526388,-0.256526388,1.831497358,0.913672504,-0.579114205,-2.952593102,0.594197733,1.540099754,-0.590867955,0.808522229,-0.863742444,-0.651629547,-0.328588531,-0.053908507,-0.443701406,-0.009780898,0.039398325
60148,1207,"(565, 1770]",Trop/Subtrop Forests,0.157199808,-0.157199808,-1.883329665,1.883329665,-0.623594948,0.623594948,0.096872058,-0.096872058,-1.051988084,1.051988084,-1.342449522,1.342449522,1.145456034,-1.145456034,-1.087083326,1.087083326,1.172999013,-1.172999013,-0.543721845,0.543721845,-1.337375575,1.337375575,0.608935404,-0.608935404,0.44793268,-0.44793268,1.219816121,-1.219816121,-0.010013502,0.010013502,0.539120225,0.65054508,0.28959388,-1.17065215,0.597422889,-0.398101168,0.497090374,0.074886891,0.143473424,-0.35443734,0.122011622,-0.031283103,0.172346656,-0.15653443,-0.075358039
60149,99,"[31, 565]",Trop/Subtrop Forests,0.465654093,-0.465654093,-1.331474911,1.331474911,-0.554359234,0.554359234,0.599501499,-0.599501499,-0.936110726,0.936110726,-2.037195348,2.037195348,0.936110726,-0.936110726,-0.645244947,0.645244947,0.835523722,-0.835523722,-0.599501499,0.599501499,-1.39557251,1.39557251,0.73878391,-0.73878391,0.421987525,-0.421987525,0.691650548,-0.691650548,-0.599501499,0.599501499,1.054617372,-1.860435679,0.271950713,0.624968806,1.892682339,-1.900422084,0.693044531,0.334890675,0.586299824,-0.334689866,-0.239492611,0.47487291,0.275684379,-0.361960279,0.051904311
60150,6188,"(1770, 12201]",Trop/Subtrop Forests,-0.152771557,0.152771557,-2.599552509,2.599552509,-0.802897293,0.802897293,0.148797212,-0.148797212,-0.711217125,0.711217125,-1.581396755,1.581396755,0.975228641,-0.975228641,-1.331184345,1.331184345,1.236188072,-1.236188072,-0.534332433,0.534332433,-0.772250406,0.772250406,0.688936236,-0.688936236,0.289501431,-0.289501431,1.139623469,-1.139623469,-0.002963881,0.002963881,1.66772831,0.696734501,-0.930464952,-0.250249486,0.045885364,0.196461255,-0.237401579,0.468392044,-0.102498471,-0.317594994,-0.095429162,-0.032819534,0.003666631,0.038867648,0.104459713
60151,1342,"(565, 1770]",Trop/Subtrop Forests,-0.148913466,0.148913466,-2.298550902,2.298550902,-1.095952713,1.095952713,0.213144566,-0.213144566,-0.884680059,0.884680059,-1.552934547,1.552934547,1.234051725,-1.234051725,-1.242757644,1.242757644,1.282464005,-1.282464005,-0.405897393,0.405897393,-0.848286093,0.848286093,0.917911459,-0.917911459,0.469523537,-0.469523537,0.74210796,-0.74210796,-0.030336794,0.030336794,2.013072238,0.316174521,-0.188561812,-0.523726062,-0.005783745,-0.351421612,-0.267714414,0.090669507,-0.543375114,0.160482637,0.67892391,-0.054695352,-0.116281523,-0.065265388,-0.096973539
60152,2016,"(1770, 12201]",Trop/Subtrop Forests,-0.1989324,0.1989324,-2.404218009,2.404218009,-0.982037794,0.982037794,0.182514872,-0.182514872,-0.833090107,0.833090107,-1.452499428,1.452499428,1.195238001,-1.195238001,-1.264957588,1.264957588,1.328273491,-1.328273491,-0.479781782,0.479781782,-0.936346299,0.936346299,0.775947909,-0.775947909,0.473327897,-0.473327897,0.854850181,-0.854850181,-0.017286287,0.017286287,1.729736574,0.570501658,-0.246578549,-0.843556132,0.261564367,-0.093093201,-0.351350778,0.257187322,-0.345714745,-0.001251372,0.402388299,0.013835777,-0.052022815,-0.04087071,-0.022203589
60153,6622,"(1770, 12201]",Trop/Subtrop Forests,-0.17790451,0.17790451,-3.205061373,3.205061373,-1.214735859,1.214735859,0.403855465,-0.403855465,-0.650853405,0.650853405,-2.169974454,2.169974454,1.092639405,-1.092639405,-1.244969285,1.244969285,1.308864274,-1.308864274,-0.646710824,0.646710824,-0.347110676,0.347110676,0.675127635,-0.675127635,0.230752397,-0.230752397,0.673735422,-0.673735422,-0.191718726,0.191718726,2.604911567,-0.76354563,-2.26102675,0.261640415,0.165610016,0.222385153,-0.866480073,0.215715637,0.080060618,0.072183029,-0.265796536,0.18538634,-0.074584919,-0.051406853,-0.104335355
60154,5866,"(1770, 12201]",Trop/Subtrop Forests,-0.14882394,0.14882394,-2.538827147,2.538827147,-1.04369746,1.04369746,0.248859541,-0.248859541,-0.918834135,0.918834135,-1.652980454,1.652980454,1.279000584,-1.279000584,-1.156299546,1.156299546,1.139137761,-1.139137761,-0.61496663,0.61496663,-0.768731211,0.768731211,0.646500606,-0.646500606,0.426180697,-0.426180697,0.909445081,-0.909445081,-0.03696732,0.03696732,1.738595882,-0.152810752,-0.820361618,-0.788899543,0.339112883,0.194607937,0.153749653,0.06159919,-0.154555692,-0.037218856,0.021199219,-0.191065422,-0.022028379,-0.039124233,-0.139960091
60155,1740,"(565, 1770]",Trop/Subtrop Forests,-0.169637439,0.169637439,-2.176927638,2.176927638,-0.92557281,0.92557281,0.282368827,-0.282368827,-0.800568139,0.800568139,-1.795408696,1.795408696,0.98625218,-0.98625218,-1.238434858,1.238434858,1.258506059,-1.258506059,-0.511615759,0.511615759,-0.858115504,0.858115504,0.80871064,-0.80871064,0.365666802,-0.365666802,0.704712675,-0.704712675,-0.232871075,0.232871075,1.873915408,-0.046465021,-0.613953644,0.17480039,0.591964218,-0.523670187,-0.367178889,0.160322552,-0.076155164,0.141696808,0.133434823,0.300842717,-0.095083246,-0.107115604,0.08806695
60156,2302,"(1770, 12201]",Trop/Subtrop Forests,-1.527620401,1.527620401,-4.086795536,4.086795536,-2.036878586,2.036878586,0.11273275,-0.11273275,-0.69830502,0.69830502,-1.237365188,1.237365188,1.928539498,-1.928539498,-1.762958656,1.762958656,0.918851612,-0.918851612,-0.570998093,0.570998093,-0.947299392,0.947299392,0.987289547,-0.987289547,0.629139216,-0.629139216,0.137658661,-0.137658661,-0.273923253,0.273923253,4.608867903,0.125750131,1.225039025,-1.084237555,0.677955975,1.253976039,-0.826518987,-0.726819708,-0.560238706,-0.195662986,-0.303854532,-0.408164091,0.043501612,-0.158369166,-0.112779477
60157,907,"(565, 1770]",Trop/Subtrop Forests,-1.29164534,1.29164534,-3.474202405,3.474202405,-1.517623694,1.517623694,0.15903149,-0.15903149,-0.802684153,0.802684153,-1.176450577,1.176450577,1.856527764,-1.856527764,-1.517623694,1.517623694,1.009981913,-1.009981913,-0.725352438,0.725352438,-1.056166592,1.056166592,0.710138727,-0.710138727,0.823688275,-0.823688275,0.363823359,-0.363823359,-0.222191586,0.222191586,3.232668422,-0.07982448,1.067997162,-1.858597611,1.312928689,1.206672082,-0.495941031,-0.309442944,-0.467574522,0.094318266,-0.465651241,-0.38233412,-0.01177821,0.119114435,-0.061912038
60158,847,"(565, 1770]",Trop/Subtrop Forests,-1.153575738,1.153575738,-3.69899388,3.69899388,-1.93217437,1.93217437,0.327021608,-0.327021608,-0.474181027,0.474181027,-1.435053145,1.435053145,2.32918406,-2.32918406,-1.427226916,1.427226916,1.207814076,-1.207814076,-0.708138432,0.708138432,-1.036785448,1.036785448,0.902294867,-0.902294867,0.792035163,-0.792035163,0.469030685,-0.469030685,-0.007311417,0.007311417,4.032324893,-0.320915452,0.423076337,-2.523828747,0.477278705,0.449024972,-1.195018397,-0.15025852,-1.446534472,-0.37354441,-0.502019979,-0.220538278,0.18070639,0.107307758,-0.279749626
60159,395,"[31, 565]",Trop/Subtrop Forests,-0.71941536,0.71941536,-3.791494529,3.791494529,-1.330811161,1.330811161,0.121278205,-0.121278205,-0.444287247,0.444287247,-2.307196452,2.307196452,0.956946987,-0.956946987,-1.626867963,1.626867963,1.330811161,-1.330811161,-0.590642046,0.590642046,-0.444287247,0.444287247,0.996703189,-0.996703189,0.005266524,-0.005266524,0.163625961,-0.163625961,-0.356587332,0.356587332,3.759209335,-0.046673186,-1.751575065,1.560780047,-0.16689717,0.189487813,-1.731848928,-0.338096345,0.093864086,0.107844753,-0.660480863,0.661922882,0.475103422,-0.186811779,-0.105398831
60160,7526,"(1770, 12201]",Trop/Subtrop Forests,-0.199363926,0.199363926,-2.884781435,2.884781435,-1.141780161,1.141780161,0.411527238,-0.411527238,-0.739177628,0.739177628,-1.87219377,1.87219377,1.106629751,-1.106629751,-1.096494239,1.096494239,1.254435428,-1.254435428,-0.652478977,0.652478977,-0.429087965,0.429087965,0.671195114,-0.671195114,0.487922071,-0.487922071,0.842754706,-0.842754706,-0.094679762,0.094679762,2.10641164,-0.786222986,-1.556422907,-0.412846013,0.268761615,0.392345416,-0.478043535,0.574855514,-0.326364341,0.259557577,0.051302704,-0.083991673,-0.190661571,0.0117682,0.078019535
