ECO_ID,Realm,Richness,TaxMPD_Obs,TaxMNTD_Obs,TaxDis_Obs,TaxPos_Obs,TaxMPD_Null_Mean,TaxMNTD_Null_Mean,TaxDis_Null_Mean,TaxPos_Null_Mean,TaxMPD_Null_SD,TaxMNTD_Null_SD,TaxDis_Null_SD,TaxPos_Null_SD,TaxMPD_SES,TaxMNTD_SES,TaxDis_SES,TaxPos_SES
40138,IM,122,0.394285714285714,0.0472222222222222,1.69834330391907,0.46556003790502,0.403428803330018,0.0544648077994499,1.72280975239016,0.278961081350184,0.00781888887255741,0.00583980752997798,0.0181622958227755,0.0596108504362926,-1.16935912420927,-1.24020963705545,-1.34710108842133,3.13028509389004
40139,IM,164,0.411086956521739,0.05175983436853,1.7429236617435,0.283931964105258,0.403529354185933,0.0456053137063225,1.72504527994077,0.270364713995512,0.00645057152799881,0.00454385957909861,0.0149227899814256,0.052143369204469,1.17161747652936,1.35446981911981,1.19805893033309,0.260191282549178
40140,IM,51,0.406235827664399,0.0598639455782313,1.71133247228832,0.612283116965601,0.403030408779156,0.0888408013614327,1.71077027952326,0.334703004791053,0.0125430144904028,0.011657253007289,0.0291524813380666,0.0788304557030726,0.255554108439886,-2.48573619917856,0.0192845596414689,3.52122932309433
40141,IM,328,0.393766220771343,0.0311926605504587,1.70252557065756,0.444841668254551,0.403572732333327,0.0290546135674813,1.7280499152473,0.252517872485524,0.0044847477374246,0.00249864815951663,0.0104572721154399,0.0376854949009448,-2.18663615796063,0.855681491143189,-2.44082245426623,5.10339047621754
40142,IM,154,0.413569872393402,0.0701298701298701,1.74597617056303,0.443433391284913,0.403826036876178,0.047330057642649,1.72532525660991,0.271310893758822,0.00669499492583231,0.00473426432886509,0.015525502222039,0.0520686157419318,1.45539102346861,4.81591455470903,1.33012856252781,3.30568606584787
40143,IM,525,0.368987647029874,0.0144593730006398,1.64370549398261,0.665755004286116,0.403528889188752,0.0212043459298135,1.72903425914721,0.250007773303503,0.00353413650786244,0.00162585634746557,0.00824361813515177,0.0320458282453652,-9.7736015804806,-4.14856634762838,-10.3508876522004,12.973521164732
40144,IM,833,0.383368533051736,0.0119951040391677,1.68230186665634,0.407225474250473,0.403644697137159,0.0154785675602511,1.73002864539662,0.244225950128455,0.00270595778440848,0.00112345280652166,0.00630993539261918,0.0243499174799284,-7.49315610252791,-3.10067632646589,-7.56375077882854,6.69404831685272
40145,IM,12,0.368484848484848,0.163636363636364,1.55845027400668,0.880855442404943,0.404637710437711,0.17865404040404,1.65190960300347,0.542710085449991,0.0298176796785023,0.0350584219021082,0.0661193942548523,0.12742112438746,-1.21246395905605,-0.428361459326658,-1.41349342428273,2.65376214956889
40146,IM,3100,0.373642181033281,0.006963545077494,1.65455880052282,0.503633686709591,0.403689890403042,0.00610556025632777,1.73095344110671,0.238511499779843,0.00137914184165174,0.000331832108048652,0.00320720768748723,0.0126314874734524,-21.7872509282833,2.58559916402194,-23.8196736937072,20.9889917942725
40147,IM,23,0.421080368906456,0.133333333333333,1.72475604295986,0.521307545653487,0.403015014149339,0.133262205910032,1.68793022716097,0.426733900896711,0.0192070415320377,0.0221906912025169,0.0438246602073315,0.108171863558271,0.94055894693534,0.00320528201002028,0.840298946407594,0.874290611678609
