"Trait","State1_Label","State2_Label","bin_id","bin_start_age","bin_end_age","n_sims","prop_State1_mean","prop_State1_sd","prop_State2_mean","prop_State2_sd","rate_1to2_mean","rate_1to2_sd","rate_2to1_mean","rate_2to1_sd"
"LC","LC_P","LC_A",126,125,126,1000,0.372358639598128,0.151367374490508,0.627641360401872,0.151367374490508,0.00364834367207438,0.0219438152127893,0.0511169841199091,0.0630080429827297
"LC","LC_P","LC_A",127,126,127,1000,0.352467748643562,0.154292540356212,0.647532251356438,0.154292540356212,0.00611922714252258,0.0324594401654835,0.0537987396137357,0.0667362666540796
"LC","LC_P","LC_A",128,127,128,1000,0.334714196817107,0.159088707817513,0.665285803182893,0.159088707817513,0.00727481110403112,0.0446410513028609,0.0453880604685229,0.0643138764716482
"LC","LC_P","LC_A",129,128,129,1000,0.315840468067014,0.160420655687838,0.684159531932987,0.160420655687838,0.00474732379126844,0.0347434690325082,0.053053109490264,0.0731487457713161
"LC","LC_P","LC_A",130,129,130,1000,0.33396222427269,0.178307908655196,0.66603777572731,0.178307908655196,0.0086745067907006,0.113706393780417,0.0437350091930481,0.0725687943160771
"LC","LC_P","LC_A",131,130,131,1000,0.325721407909158,0.184842856542378,0.674278592090842,0.184842856542378,0.00680389378553511,0.0446829938848497,0.0448391569876028,0.0912617696893932
"LC","LC_P","LC_A",132,131,132,1000,0.338912005305423,0.196511186860152,0.661087994694577,0.196511186860152,0.00866429589182232,0.0614039535259685,0.0480129611302476,0.0898120114900799
"LC","LC_P","LC_A",133,132,133,1000,0.336267308819947,0.199075469187107,0.663732691180053,0.199075469187107,0.00664604264243893,0.0597296199496116,0.0492402941574539,0.101533587230488
"LC","LC_P","LC_A",134,133,134,1000,0.342760416030203,0.204765311676784,0.657239583969797,0.204765311676784,0.00675028884592439,0.0506158333811797,0.045898654523229,0.114020118888785
"LC","LC_P","LC_A",135,134,135,1000,0.363614616189077,0.206162508542036,0.636385383810923,0.206162508542036,0.00794101426631414,0.0958791855205928,0.035716713361838,0.0969473911976867
"LC","LC_P","LC_A",136,135,136,1000,0.42132437542269,0.199019455503175,0.57867562457731,0.199019455503175,0.0308505139742081,0.112158363812105,0.0223716771242964,0.0907955648162607
"LC","LC_P","LC_A",137,136,137,1000,0.660522785873865,0.247499274674574,0.339477214126135,0.247499274674574,0.129906313921659,0.194886259366397,0.0175538507310143,0.11000431475518
"LC","LC_P","LC_A",138,137,138,1000,0.763897586100943,0.276441887956035,0.236102413899057,0.276441887956035,0.160687126415533,0.276069675500724,0.0192492532803098,0.125315553258579
"LC","LC_P","LC_A",139,138,139,1000,0.938321859842595,0.125814706250601,0.0616781401574047,0.125814706250601,0.183583480152862,0.317172127834108,0.00256154754812586,0.0810032458689749
"PH","PH_E","PH_D",1,0,1,1000,0.323004016850819,0.000541418043925158,0.676995983149172,0.000541418043925183,0.0235532606452244,0.00155229881544634,0.0217668884395302,0.000994116917895235
"PH","PH_E","PH_D",2,1,2,1000,0.318586224069128,0.00105321755145158,0.681413775930876,0.00105321755145165,0.0159391551795823,0.00166861458730582,0.0142274498828149,0.00103939697036981
"PH","PH_E","PH_D",3,2,3,1000,0.319344095908791,0.0013628686781325,0.680655904091209,0.00136286867813248,0.0130725124782799,0.0016960427546198,0.0121847349580982,0.00116224494330044
"PH","PH_E","PH_D",4,3,4,1000,0.313488115817153,0.00173990300923256,0.686511884182852,0.00173990300923256,0.012118748336095,0.00185047523714328,0.0120233206283972,0.00121932767326899
"PH","PH_E","PH_D",5,4,5,1000,0.308839079275264,0.00205118393660161,0.691160920724734,0.00205118393660158,0.0119111377062015,0.00191880200572195,0.012224338055954,0.0013416450540993
"PH","PH_E","PH_D",6,5,6,1000,0.303027915798916,0.00232437131435011,0.696972084201085,0.00232437131435008,0.0105271897857658,0.00201923795911988,0.0120251905538429,0.00133192491342445
"PH","PH_E","PH_D",7,6,7,1000,0.301382087689234,0.00262143844295228,0.698617912310767,0.00262143844295233,0.0106851879038108,0.00205465210116261,0.0110726634258065,0.00145910797371955
"PH","PH_E","PH_D",8,7,8,1000,0.297246158387284,0.00290117535014071,0.702753841612715,0.00290117535014076,0.0105328994036184,0.00210883945796173,0.0109322949772151,0.00144223310562372
"PH","PH_E","PH_D",9,8,9,1000,0.292922286403447,0.00320792738156771,0.707077713596553,0.00320792738156771,0.0105099740458495,0.00226202708615592,0.0116064097817163,0.00154337588791819
"PH","PH_E","PH_D",10,9,10,1000,0.287435313527927,0.00349694066155423,0.712564686472073,0.00349694066155423,0.0103085730950852,0.002455390059595,0.01068798596121,0.00152422796228096
"PH","PH_E","PH_D",11,10,11,1000,0.281662921496144,0.00377594787448497,0.718337078503856,0.00377594787448493,0.00984028513817999,0.00256748860095786,0.0100006026060919,0.00157530728112469
"PH","PH_E","PH_D",12,11,12,1000,0.275678817343015,0.00406192757808877,0.724321182656984,0.00406192757808885,0.010057139545972,0.00268925797241044,0.00985530828991477,0.00160988465999811
"PH","PH_E","PH_D",13,12,13,1000,0.271611018622269,0.00427230313136488,0.72838898137773,0.00427230313136485,0.0100703793363412,0.00275012715460039,0.00980397249875555,0.00163614939925813
"PH","PH_E","PH_D",14,13,14,1000,0.26539674118809,0.0043752763900123,0.73460325881191,0.0043752763900123,0.00990539458263643,0.00290060277648309,0.00959900619211291,0.00172857080654984
"PH","PH_E","PH_D",15,14,15,1000,0.262166085041163,0.0046189742015299,0.737833914958837,0.00461897420152992,0.0104231108019653,0.00304404426205191,0.0093603255666713,0.00171696402632588
"PH","PH_E","PH_D",16,15,16,1000,0.262300459720756,0.00483739738862519,0.737699540279244,0.00483739738862524,0.0100452836248486,0.00327005503292304,0.00901502568898588,0.00178035681935739
"PH","PH_E","PH_D",17,16,17,1000,0.260533691785651,0.00511865251756986,0.739466308214348,0.00511865251756981,0.00978177700654979,0.00311067167095911,0.00875994150990225,0.00179714653289373
"PH","PH_E","PH_D",18,17,18,1000,0.260930200797253,0.00533547164923455,0.739069799202746,0.0053354716492346,0.00988077169044543,0.00336903247073606,0.00860958672530147,0.00186880616348216
"PH","PH_E","PH_D",19,18,19,1000,0.263926860004558,0.00550926801799014,0.736073139995442,0.00550926801799015,0.0096067690718234,0.00332077757698541,0.00844601732711937,0.00195250313908467
"PH","PH_E","PH_D",20,19,20,1000,0.266230318850738,0.00587752889687636,0.733769681149262,0.00587752889687638,0.0098302796357672,0.00359988828166825,0.00857703129584198,0.00200142042108746
"PH","PH_E","PH_D",21,20,21,1000,0.269688072305532,0.00617737395799774,0.730311927694469,0.00617737395799773,0.00948103532144849,0.0035231786878225,0.00842790149464407,0.00206207062542196
"PH","PH_E","PH_D",22,21,22,1000,0.272568687945435,0.00646262236181123,0.727431312054565,0.00646262236181122,0.00963659742643372,0.00374554997264625,0.00858913942884846,0.00201487417629181
"PH","PH_E","PH_D",23,22,23,1000,0.275205440952321,0.00676471696391272,0.724794559047679,0.0067647169639127,0.00971300274214417,0.00377124954857443,0.00862842123984793,0.00217168040094526
"PH","PH_E","PH_D",24,23,24,1000,0.279772764351912,0.00711947047905326,0.720227235648087,0.00711947047905323,0.00932007894811195,0.00390197645432298,0.00856292764980718,0.00226249009909234
"PH","PH_E","PH_D",25,24,25,1000,0.282233878096005,0.00755352599053209,0.717766121903994,0.00755352599053207,0.00938856520832704,0.00401663969274711,0.00849072186250906,0.00237922464559256
"PH","PH_E","PH_D",26,25,26,1000,0.286299376649668,0.00807253109113832,0.713700623350332,0.00807253109113831,0.00945426683708431,0.00413145302727321,0.00840978637616668,0.00247569898826675
"PH","PH_E","PH_D",27,26,27,1000,0.289578376076106,0.00858272452198565,0.710421623923894,0.00858272452198566,0.00955011750074915,0.00406721717132142,0.00876335852182613,0.00250025863347861
"PH","PH_E","PH_D",28,27,28,1000,0.296024340205837,0.00897908580048373,0.703975659794163,0.00897908580048378,0.00948103042717758,0.00435321552059288,0.00896011771705026,0.00276898741335382
"PH","PH_E","PH_D",29,28,29,1000,0.298858459805388,0.00944886145720837,0.701141540194612,0.00944886145720836,0.00960711744285187,0.00454317930357972,0.00936747232550006,0.00286703271261759
"PH","PH_E","PH_D",30,29,30,1000,0.298495871942342,0.00994605995234276,0.701504128057658,0.00994605995234277,0.00981459966857312,0.00450151546091278,0.00937692924192936,0.00308341023381283
"PH","PH_E","PH_D",31,30,31,1000,0.30049308644574,0.0102799942700577,0.69950691355426,0.0102799942700578,0.00963461004285991,0.00456036446017198,0.00911938621353393,0.00310868424333944
"PH","PH_E","PH_D",32,31,32,1000,0.302309617331521,0.0107152458704538,0.697690382668479,0.0107152458704538,0.00962578137432341,0.00480404418936934,0.0092163753361973,0.00307482434884686
"PH","PH_E","PH_D",33,32,33,1000,0.304557621218885,0.0110831616767446,0.695442378781115,0.0110831616767446,0.00934207745133489,0.00483799461923629,0.00909129629348491,0.00292495728529062
"PH","PH_E","PH_D",34,33,34,1000,0.307113788024336,0.0116539136901431,0.692886211975664,0.0116539136901431,0.00975117173757391,0.00497930783099356,0.00945605259725383,0.00323035154196825
"PH","PH_E","PH_D",35,34,35,1000,0.306027850796373,0.0123297254000572,0.693972149203627,0.0123297254000572,0.00978287550902093,0.00527898348151947,0.00960981765232097,0.00335000243689923
"PH","PH_E","PH_D",36,35,36,1000,0.303354980410345,0.012820807498994,0.696645019589656,0.012820807498994,0.00971269522004044,0.00520190214348904,0.0100081405321745,0.00335295303234122
"PH","PH_E","PH_D",37,36,37,1000,0.297324660324236,0.013243558549924,0.702675339675764,0.013243558549924,0.00964511052215728,0.00554455799199556,0.00989103767770467,0.0036486977887432
"PH","PH_E","PH_D",38,37,38,1000,0.297254184299664,0.0137694121376164,0.702745815700336,0.0137694121376164,0.00975126124683142,0.00563588675309476,0.0101052264669966,0.00373433777969697
"PH","PH_E","PH_D",39,38,39,1000,0.295888642736967,0.0143297352480747,0.704111357263033,0.0143297352480747,0.0103548084540706,0.00599604015348949,0.0101983835674794,0.00390403430771749
"PH","PH_E","PH_D",40,39,40,1000,0.295048873978933,0.0149466164615685,0.704951126021067,0.0149466164615685,0.0100194350478601,0.0058572882698009,0.0103394218031819,0.00395183902860544
"PH","PH_E","PH_D",41,40,41,1000,0.294098129506933,0.015419623912598,0.705901870493067,0.015419623912598,0.0104100281851217,0.00636235598577038,0.0102483747988919,0.00397988886867242
"PH","PH_E","PH_D",42,41,42,1000,0.291780129490453,0.0159604653241041,0.708219870509547,0.0159604653241041,0.0102432122703569,0.00620944998227327,0.0104062845719891,0.00412089616796184
"PH","PH_E","PH_D",43,42,43,1000,0.290221825272492,0.0166102992597962,0.709778174727509,0.0166102992597962,0.0100814991415999,0.00639450844301944,0.0106262069605435,0.00434374374791337
"PH","PH_E","PH_D",44,43,44,1000,0.290277027048478,0.01719162344717,0.709722972951522,0.01719162344717,0.0105857751324927,0.00686131319967081,0.0103293178448675,0.00427500135466054
"PH","PH_E","PH_D",45,44,45,1000,0.286530475318062,0.0181407545914032,0.713469524681938,0.0181407545914032,0.0110518519958949,0.0069624170329288,0.0100512101848825,0.00430058433428272
"PH","PH_E","PH_D",46,45,46,1000,0.285240885152647,0.0187239063679624,0.714759114847353,0.0187239063679624,0.0107284697246598,0.00738738538588954,0.0103854559080032,0.00450400683546707
"PH","PH_E","PH_D",47,46,47,1000,0.28596780624558,0.0191561587006512,0.714032193754421,0.0191561587006511,0.0109531290937184,0.00766528206402383,0.0102813384551257,0.00465491539562424
"PH","PH_E","PH_D",48,47,48,1000,0.290822236165217,0.0201887999328698,0.709177763834783,0.0201887999328698,0.0110799368765302,0.00789962935643367,0.0105746375798465,0.0046478107277072
"PH","PH_E","PH_D",49,48,49,1000,0.294406374153366,0.0207332306038662,0.705593625846635,0.0207332306038662,0.0110461025283558,0.00762996595902088,0.0107575878440288,0.00457976334766478
"PH","PH_E","PH_D",50,49,50,1000,0.293841165699078,0.0206662396280524,0.706158834300922,0.0206662396280524,0.0116917568768249,0.00826648411730172,0.0102594063879571,0.00513580915668426
"PH","PH_E","PH_D",51,50,51,1000,0.293691176561245,0.0208772783522676,0.706308823438755,0.0208772783522676,0.011777753218848,0.00849123001947658,0.0105293698388308,0.00493784321480544
"PH","PH_E","PH_D",52,51,52,1000,0.294004150217869,0.0210880641304651,0.705995849782131,0.0210880641304651,0.0113848707020901,0.00841142355422482,0.00983209651830456,0.00498884510263487
"PH","PH_E","PH_D",53,52,53,1000,0.292641238107347,0.0215384511186747,0.707358761892653,0.0215384511186747,0.0116375619325781,0.00891616422697712,0.0105239958772734,0.00524816321654769
"PH","PH_E","PH_D",54,53,54,1000,0.290719680784147,0.0217062027200872,0.709280319215853,0.0217062027200872,0.0115128306262437,0.00884381820114736,0.0106649530605635,0.00548071207086333
"PH","PH_E","PH_D",55,54,55,1000,0.287965187478664,0.0219343474830512,0.712034812521336,0.0219343474830511,0.0117720188813785,0.00903882304513575,0.0104300324197977,0.0054262947876252
"PH","PH_E","PH_D",56,55,56,1000,0.285687110251606,0.0222976321050832,0.714312889748394,0.0222976321050832,0.0112449610121026,0.00919292618121588,0.0105965940433806,0.00565456193288559
"PH","PH_E","PH_D",57,56,57,1000,0.284266304955857,0.0229783996488818,0.715733695044143,0.0229783996488818,0.012141200741256,0.010074651280593,0.0107825067545301,0.00579086990416987
"PH","PH_E","PH_D",58,57,58,1000,0.281092659723783,0.0235710644271373,0.718907340276217,0.0235710644271372,0.0110472765116061,0.00937913987793403,0.0105961813729726,0.00559097999249687
"PH","PH_E","PH_D",59,58,59,1000,0.282371572935137,0.024322827988864,0.717628427064863,0.024322827988864,0.0114476216369949,0.00986701773719151,0.0105930824678377,0.00583049391644797
"PH","PH_E","PH_D",60,59,60,1000,0.284924701826937,0.0252514009014983,0.715075298173063,0.0252514009014983,0.0125313270292863,0.0103907107867743,0.0104223982865144,0.00588994444826866
"PH","PH_E","PH_D",61,60,61,1000,0.281686784072087,0.0263127242702856,0.718313215927913,0.0263127242702856,0.0126631183699799,0.011125654162337,0.0106335351783042,0.00612004531498172
"PH","PH_E","PH_D",62,61,62,1000,0.27880022054149,0.0270434225564935,0.72119977945851,0.0270434225564935,0.0122646673963601,0.0108048967090929,0.0109693312040035,0.00649262021983511
"PH","PH_E","PH_D",63,62,63,1000,0.276814248113164,0.0272429523685956,0.723185751886836,0.0272429523685956,0.0122424871727485,0.011158219473664,0.0108609064971335,0.00614755803491375
"PH","PH_E","PH_D",64,63,64,1000,0.271467702354001,0.0272602003746444,0.728532297645999,0.0272602003746444,0.0129500695642693,0.0115960915247687,0.01105473378944,0.00663305375185806
"PH","PH_E","PH_D",65,64,65,1000,0.268404238943005,0.0274520929138785,0.731595761056995,0.0274520929138785,0.012439790628438,0.0114159852682126,0.0105400463837988,0.0063167968983886
"PH","PH_E","PH_D",66,65,66,1000,0.262474209843137,0.027527723413006,0.737525790156863,0.027527723413006,0.0121761832283867,0.0118492966562777,0.0109915906056198,0.00697452749417405
"PH","PH_E","PH_D",67,66,67,1000,0.260203388819617,0.0279975135703616,0.739796611180383,0.0279975135703616,0.0124950217816158,0.0124940017563024,0.0110958327557601,0.00665353319701152
"PH","PH_E","PH_D",68,67,68,1000,0.258610177973805,0.0281261568443343,0.741389822026195,0.0281261568443343,0.0116011909947861,0.0120030976654828,0.0108597695400167,0.00676909266769481
"PH","PH_E","PH_D",69,68,69,1000,0.255321488085363,0.0283522488944095,0.744678511914637,0.0283522488944095,0.01287326060629,0.0130728572986234,0.0108667390807869,0.0070815400482498
"PH","PH_E","PH_D",70,69,70,1000,0.25336293714203,0.028310976882733,0.74663706285797,0.028310976882733,0.0123545077449524,0.0131563353684195,0.0112717909755212,0.00707318492510432
"PH","PH_E","PH_D",71,70,71,1000,0.251618777543256,0.0286657608913598,0.748381222456744,0.0286657608913598,0.0128281947475521,0.0137317314308359,0.0110628074651117,0.00739807217462609
"PH","PH_E","PH_D",72,71,72,1000,0.249396992060606,0.0284895421684353,0.750603007939394,0.0284895421684352,0.0125909327722879,0.0132072226133063,0.0109869057094823,0.00740188778724599
"PH","PH_E","PH_D",73,72,73,1000,0.245121743363074,0.0288587495424996,0.754878256636926,0.0288587495424996,0.012463645919437,0.013896072055623,0.0112386037999007,0.00781671627947668
"PH","PH_E","PH_D",74,73,74,1000,0.242105518257541,0.0294132364738158,0.757894481742459,0.0294132364738159,0.0121370299388074,0.0137478245442286,0.0111268958925795,0.00730213070586565
"PH","PH_E","PH_D",75,74,75,1000,0.23753658704243,0.0294826989616143,0.76246341295757,0.0294826989616143,0.0128476249480502,0.0145794676379782,0.0112661264808557,0.0077217894420857
"PH","PH_E","PH_D",76,75,76,1000,0.234491911059096,0.0296361781099273,0.765508088940904,0.0296361781099273,0.0127089774416445,0.0150641286397165,0.0111299179038358,0.00749335656971166
"PH","PH_E","PH_D",77,76,77,1000,0.231060642758379,0.0297742659423784,0.768939357241621,0.0297742659423784,0.0120804279742557,0.0144651689366251,0.0114673343885323,0.00775804893045258
"PH","PH_E","PH_D",78,77,78,1000,0.226262277450123,0.0298772991357143,0.773737722549877,0.0298772991357143,0.0124616909226834,0.0156433871776282,0.0116051382288353,0.00766014244912327
"PH","PH_E","PH_D",79,78,79,1000,0.22256400197991,0.0299206578786176,0.77743599802009,0.0299206578786176,0.0124378657063445,0.0149863361951645,0.0110233175762318,0.00806572264130119
"PH","PH_E","PH_D",80,79,80,1000,0.222158459942577,0.0303615669269788,0.777841540057423,0.0303615669269788,0.0113306918845063,0.0148995019867374,0.010994355366064,0.00759722930003915
"PH","PH_E","PH_D",81,80,81,1000,0.219041312147359,0.0308780640431468,0.780958687852641,0.0308780640431468,0.0118844606792063,0.0154492783949817,0.0118029026767301,0.00808898910796165
"PH","PH_E","PH_D",82,81,82,1000,0.218529192198631,0.0315026127083472,0.781470807801369,0.0315026127083472,0.0118418589110862,0.0157959781150384,0.0109886745645317,0.00788391223394992
"PH","PH_E","PH_D",83,82,83,1000,0.214678712112681,0.0318765259568956,0.785321287887319,0.0318765259568955,0.0134736761139442,0.0177209858865001,0.0116613011014446,0.00841032648468948
"PH","PH_E","PH_D",84,83,84,1000,0.210775498228752,0.0321492943833986,0.789224501771248,0.0321492943833986,0.011425752638225,0.016734333243256,0.0113327539629258,0.00859932777970355
"PH","PH_E","PH_D",85,84,85,1000,0.207633059778615,0.0324149349543696,0.792366940221386,0.0324149349543695,0.0122319199731951,0.0175691445725381,0.0109639428244242,0.00827899954061817
"PH","PH_E","PH_D",86,85,86,1000,0.205609017660273,0.0327523496822338,0.794390982339726,0.0327523496822338,0.0116701246515674,0.0178697834050576,0.0111136701953305,0.0087257314247861
"PH","PH_E","PH_D",87,86,87,1000,0.202925088622733,0.0334238581279073,0.797074911377267,0.0334238581279073,0.0117854126697891,0.0176836527307094,0.0111403342583139,0.00822591048285274
"PH","PH_E","PH_D",88,87,88,1000,0.198292030311208,0.0333606873192874,0.801707969688792,0.0333606873192874,0.0110524598655577,0.0186979379400556,0.0116397201497772,0.00875235291196652
"PH","PH_E","PH_D",89,88,89,1000,0.193977683437794,0.0336704302531175,0.806022316562206,0.0336704302531175,0.0114317916432713,0.0184212945391732,0.0111644034336663,0.00889052225838086
"PH","PH_E","PH_D",90,89,90,1000,0.189522348844436,0.033342724341441,0.810477651155564,0.033342724341441,0.0119179329201707,0.0208131575842267,0.0120413487463941,0.00919349180916808
"PH","PH_E","PH_D",91,90,91,1000,0.18224652842142,0.0328123839713308,0.81775347157858,0.0328123839713308,0.0112125228481563,0.0204596115220019,0.010725174596226,0.00892581755392873
"PH","PH_E","PH_D",92,91,92,1000,0.177677344104055,0.0331360462021693,0.822322655895945,0.0331360462021694,0.0111172534971728,0.0205785256898454,0.011051680373817,0.00935563156115158
"PH","PH_E","PH_D",93,92,93,1000,0.177046388690215,0.0336281230118421,0.822953611309785,0.0336281230118421,0.0116577472121003,0.0209699523588874,0.0107804460374659,0.00943090180126735
"PH","PH_E","PH_D",94,93,94,1000,0.181531084803071,0.0351052541112731,0.818468915196929,0.0351052541112731,0.0105753586749846,0.0215642210907402,0.0105633494894614,0.010065706412161
"PH","PH_E","PH_D",95,94,95,1000,0.188954855105437,0.0373483975016981,0.811045144894563,0.0373483975016981,0.0110623171984339,0.0225335192615026,0.0101921545019844,0.00991736435713494
"PH","PH_E","PH_D",96,95,96,1000,0.193789186236232,0.0393229257340862,0.806210813763768,0.0393229257340862,0.0112677547482499,0.0233298432893306,0.0112234524351425,0.0108150016903605
"PH","PH_E","PH_D",97,96,97,1000,0.190381823943535,0.0395714668293668,0.809618176056465,0.0395714668293668,0.00975189449498282,0.0213986704958423,0.0111457374549718,0.0110558784144564
"PH","PH_E","PH_D",98,97,98,1000,0.18669392729472,0.03990660594336,0.81330607270528,0.03990660594336,0.0114094577235218,0.0249327851676549,0.0111912926380615,0.0110489686925345
"PH","PH_E","PH_D",99,98,99,1000,0.179886321377373,0.038846223885092,0.820113678622627,0.0388462238850921,0.0112373436714094,0.0257207110251606,0.0103543101570942,0.0106503517150617
"PH","PH_E","PH_D",100,99,100,1000,0.180190049870396,0.0394855126147223,0.819809950129604,0.0394855126147223,0.0114783239561563,0.0265155341623281,0.0107581375001426,0.0115210439879998
"PH","PH_E","PH_D",101,100,101,1000,0.176844065147899,0.0401663223462273,0.823155934852101,0.0401663223462273,0.0102848294915041,0.0247936771965976,0.0108814731472326,0.0111859331300366
"PH","PH_E","PH_D",102,101,102,1000,0.173198636722208,0.041171792241758,0.826801363277792,0.041171792241758,0.00918845709623799,0.0245563561905271,0.0107426640220457,0.0115819644385576
"PH","PH_E","PH_D",103,102,103,1000,0.169375320491212,0.0411351359853051,0.830624679508788,0.0411351359853051,0.0101909904152392,0.0269425234063039,0.0113404065917976,0.0121890828270125
"PH","PH_E","PH_D",104,103,104,1000,0.168626055609131,0.0421498241507157,0.831373944390869,0.0421498241507157,0.00914894478494847,0.025747854910615,0.0111147286553385,0.0121250527138657
"PH","PH_E","PH_D",105,104,105,1000,0.16667307369193,0.043269671448911,0.83332692630807,0.043269671448911,0.0117899538852206,0.03342573433009,0.011255804153036,0.0124540401207531
"PH","PH_E","PH_D",106,105,106,1000,0.168236551295024,0.044259910129733,0.831763448704976,0.044259910129733,0.0102490583798906,0.0289668994223871,0.0107558375829249,0.0127170453086584
"PH","PH_E","PH_D",107,106,107,1000,0.162406449545541,0.0437254797260118,0.837593550454459,0.0437254797260117,0.0108663575103,0.0293882278768664,0.0109294560901805,0.0132928549331952
"PH","PH_E","PH_D",108,107,108,1000,0.159180907782409,0.0441473693823804,0.840819092217591,0.0441473693823804,0.0121207243592502,0.035354397841457,0.0111028871749547,0.013076462279509
"PH","PH_E","PH_D",109,108,109,1000,0.159195563390126,0.0450223806674825,0.840804436609874,0.0450223806674826,0.0104732768854472,0.0321979358286707,0.0113471569846863,0.0141862950138236
"PH","PH_E","PH_D",110,109,110,1000,0.155416028829546,0.0463875345525734,0.844583971170453,0.0463875345525734,0.0103878983372183,0.0323167044940807,0.0103541502125025,0.0138023018322641
"PH","PH_E","PH_D",111,110,111,1000,0.148036079570485,0.0467914680344279,0.851963920429515,0.0467914680344279,0.0109535609039248,0.0376005306630524,0.0113334800896794,0.0147348098346634
"PH","PH_E","PH_D",112,111,112,1000,0.144325135328511,0.0476031598923947,0.855674864671489,0.0476031598923946,0.00969641294812579,0.0374056802047669,0.0111621225554932,0.0145367532273107
"PH","PH_E","PH_D",113,112,113,1000,0.142917434491296,0.0498657921007973,0.857082565508704,0.0498657921007974,0.0153903750951567,0.0628237548652318,0.0117995361013428,0.0157948217057935
"PH","PH_E","PH_D",114,113,114,1000,0.136548836533586,0.0484734129469078,0.863451163466414,0.0484734129469078,0.00904937606328014,0.0365330040736045,0.0107280658776676,0.0154679128689967
"PH","PH_E","PH_D",115,114,115,1000,0.130003079701059,0.0481378224065712,0.869996920298941,0.0481378224065712,0.0121287031886859,0.0469107138722398,0.0118119314796369,0.0165047841331652
"PH","PH_E","PH_D",116,115,116,1000,0.123781093546895,0.0467524330117385,0.876218906453105,0.0467524330117384,0.00989527253969003,0.0479630800740043,0.0115254297985178,0.0165651504444102
"PH","PH_E","PH_D",117,116,117,1000,0.119113960132155,0.0464258898011603,0.880886039867845,0.0464258898011602,0.00995729029316198,0.0522050685526965,0.0119859494170739,0.0174584567444377
"PH","PH_E","PH_D",118,117,118,1000,0.12526938362838,0.0504194170693036,0.87473061637162,0.0504194170693036,0.0216304409802918,0.33503712688698,0.0110151969067344,0.0173528321422879
"PH","PH_E","PH_D",119,118,119,1000,0.126820931890892,0.0525501857530866,0.873179068109109,0.0525501857530866,0.0100959956291746,0.056347410589716,0.0105022037575244,0.0188746091936591
"PH","PH_E","PH_D",120,119,120,1000,0.129334860897309,0.0553922180612842,0.870665139102691,0.0553922180612842,0.0157399892306284,0.10021916422662,0.0112077521456868,0.020235553184773
"PH","PH_E","PH_D",121,120,121,1000,0.129283498243088,0.0574991109724654,0.870716501756912,0.0574991109724654,0.0113027496431631,0.0821240289919616,0.0124899236151196,0.0217288400786865
"PH","PH_E","PH_D",122,121,122,1000,0.135769705518142,0.0624246672537952,0.864230294481858,0.0624246672537952,0.0145668153072575,0.0784695339050258,0.0121416065371725,0.0228290035784336
"PH","PH_E","PH_D",123,122,123,1000,0.138010306562474,0.0641861954564605,0.861989693437526,0.0641861954564604,0.0101913732594247,0.0598730179724905,0.0116428703753567,0.0246246739656073
"PH","PH_E","PH_D",124,123,124,1000,0.128455210768975,0.0608056384394376,0.871544789231025,0.0608056384394376,0.0113969672475426,0.0704776055652415,0.0119160741600794,0.0264060182100343
"PH","PH_E","PH_D",125,124,125,1000,0.123537087913027,0.0594823322118398,0.876462912086973,0.0594823322118397,0.00658296669258582,0.0551697186474575,0.0115462662073453,0.0259347063376153
"PH","PH_E","PH_D",126,125,126,1000,0.119756058065405,0.0600247525356962,0.880243941934595,0.0600247525356962,0.00863061479701432,0.0722526209087469,0.0122550366739024,0.0264440733829669
"PH","PH_E","PH_D",127,126,127,1000,0.121535260128281,0.0586427401735001,0.878464739871719,0.0586427401735,0.00834415384571826,0.0697989963178442,0.010905610974711,0.0263232517482115
"PH","PH_E","PH_D",128,127,128,1000,0.120538815754844,0.0577484301306588,0.879461184245156,0.0577484301306587,0.00824181554403517,0.082680791520489,0.010560582744477,0.0271141217091016
"PH","PH_E","PH_D",129,128,129,1000,0.121176700442962,0.0573683501419241,0.878823299557038,0.057368350141924,0.0117655649566036,0.107060221543183,0.0104380171786356,0.0286194267571707
"PH","PH_E","PH_D",130,129,130,1000,0.134889170597331,0.0618851882006664,0.865110829402669,0.0618851882006663,0.0174752329865289,0.242493495015394,0.0104917891830438,0.0334193375155442
"PH","PH_E","PH_D",131,130,131,1000,0.143287599469747,0.0620146807832658,0.856712400530253,0.0620146807832658,0.0127566357245611,0.160186851918947,0.00930950180134148,0.0316887329040556
"PH","PH_E","PH_D",132,131,132,1000,0.163941083562424,0.0676460945410304,0.836058916437576,0.06764609454103,0.0073521002494252,0.104274005037093,0.00903855242235838,0.0342289513388983
"PH","PH_E","PH_D",133,132,133,1000,0.182387790803246,0.0725166557476116,0.817612209196754,0.0725166557476115,0.00697444339312017,0.0881287813673589,0.0076961255840168,0.0340659281293859
"PH","PH_E","PH_D",134,133,134,1000,0.207730181993105,0.0813740302148538,0.792269818006895,0.0813740302148538,0.0099200456454499,0.0893863890963677,0.00635751465124654,0.0336018374321373
"PH","PH_E","PH_D",135,134,135,1000,0.246005112419712,0.0940698596090488,0.753994887580288,0.0940698596090488,0.0299693639048259,0.54486137436565,0.00433806988445877,0.0337189018743647
"PH","PH_E","PH_D",136,135,136,1000,0.319917806904981,0.118125644629558,0.680082193095019,0.118125644629558,0.04736212969365,0.3654448759102,0.00356500642999491,0.0339245795786997
