GlobalID,ECO_ID
G071210,60107
G155985,60129
G309511,10127
G038557,81221
G067380,80504
G157577,81210
G068640,60118
G058275,80501
G290528,80405
G030266,10128
G078677,81215
G116015,10706
G137598,61003
G149565,81204
G020635,40152
G037232,51304
G205078,10120
G296394,60166
G154742,60708
G104759,81201
G106182,50201
G227768,11002
G137369,30119
G318236,81003
G120266,10702
G281616,11202
G131883,40146
G298670,51308
G262433,50414
G026664,10120
G188354,60704
G291696,61003
G313608,10708
G158401,40206
G135321,60305
G231917,31203
G206791,11208
G318035,80440
G025282,60178
G190906,60704
G194379,31012
G038268,50515
G124102,31203
G189817,60105
G101094,50813
G044048,80404
G030507,40102
G278168,80804
G262519,30712
G192312,31012
G168672,50302
G100036,50504
G106059,10702
G333300,60135
G109397,80504
G079498,30716
G144122,31403
G323254,60119
G278225,50607
G077522,60308
G039088,51306
G127996,10703
G097965,50414
G284921,50518
G287374,81215
G117742,50517
G063594,40146
G103500,80415
G156060,60132
G241085,11207
G144630,30723
G010672,50806
G153688,80521
G023574,60210
G047962,11205
G162280,10408
G019192,81204
G274985,50801
G201900,60107
G271455,80516
G013473,30704
G053872,50503
G196361,60166
G108239,60210
G024536,60703
G243342,60101
G010809,51202
G013100,60130
G324081,60226
G107009,40124
G265243,30112
G153331,40172
G185332,80424
G066554,31202
G172090,60175
G274732,60113
G059851,50303
G157389,60164
G297154,10404
G090811,80519
G165016,60109
G017413,50511
G319352,31322
G041434,60703
G168033,80440
G185046,50519
G102565,50512
G036007,30709
G216072,10413
G120336,31009
G286543,10105
G300228,80608
G189700,60112
G248948,10121
G073036,51303
G257982,60145
G114495,10405
G242303,60161
G283868,80518
G046492,60120
G079154,80419
G115419,30102
G130477,60218
G085764,51304
G062278,70202
G077807,60209
G228098,60134
G331941,80433
G321428,60182
G254272,61402
G260517,80414
G146374,30130
G021870,80101
G149452,80408
G284325,10408
G118756,10703
G042287,60176
G172374,81108
G105713,80433
G279554,40119
G318274,51108
G327500,80427
G282355,10105
G263418,51308
G068329,51203
G117784,30705
G205612,40103
G017448,51304
G271288,51112
G060318,60179
G258478,60166
G277927,80501
G086989,60145
G214292,30712
G313201,31201
G288096,51303
G101036,81003
G264362,81203
G172008,50804
G296641,30129
G296620,30102
G215239,51310
G185324,80511
G154253,60707
G277137,51201
G240787,60310
G067824,30716
G059088,80419
G308980,30723
G152170,60125
G104927,61003
G315067,61406
G189044,30109
G112199,30723
G194250,60228
G323089,61002
G050744,60148
G008972,80810
G315710,30130
G205235,80101
G113349,50408
G287047,31009
G106018,60154
G248407,50409
G059812,50528
G331688,81105
G292049,80432
G166364,31004
G291245,81012
G333831,60202
G265519,50413
G262029,81215
G080490,11003
G077680,80405
G082944,80806
G044516,31203
G271986,51303
G207828,10702
G127264,80441
G051619,80608
G270045,30706
G020229,11210
G107403,60114
G081352,80501
G128930,61406
G138609,51301
G109443,30103
G191575,61402
G318964,80423
G152672,60166
G268329,51201
G111052,60303
G262221,80817
G153063,81214
G323166,80413
G034887,40211
G078609,81309
G042937,80514
G307364,60130
G206904,11209
G021551,60135
G151451,81207
G118113,81016
G043350,81213
G186167,50515
G124009,31203
G267726,50413
G310531,30719
G050745,40149
G147490,11001
G318445,51116
G107852,60176
G090811,80804
G076840,81021
G143238,80426
G162748,60233
G100971,80511
G101719,60181
G145618,30111
G147251,10406
G033585,60121
G262207,80404
G012126,50814
G046109,31015
G167016,50804
G115141,60127
G156327,40137
G279400,70114
G172483,80503
G255977,61401
G214245,60132
G157175,11307
G037457,30722
G042883,51305
G314699,30704
G146387,30117
G255387,60310
G137713,60151
G299245,80603
G205192,10120
G081413,60181
G027063,61304
G009946,60135
G272883,40166
G106417,30712
G266984,10704
G066083,60310
G323478,61406
G180943,80514
G176068,70105
G074247,80610
G042752,50815
G171936,80402
G070208,50524
G058065,60309
G255636,60175
G322663,81013
G156035,60178
G011590,31004
G071753,60310
G319369,31322
G050065,80445
G056557,80406
G110791,60105
G030394,60142
G259105,30118
G033000,60135
G265266,60162
G082534,50414
G288053,80440
G112259,60704
G021111,31401
G262334,50502
G133338,50413
G285156,80813
G330659,60308
G072971,61004
G270366,30101
G315803,60105
G326447,30116
G162308,31009
G283147,11204
G321991,80440
G312965,51106
G187341,10704
G158392,30725
G143833,50503
G109155,51201
G288026,40202
G216368,60233
G085037,81215
G052056,80444
G103499,30715
G207678,10803
G071146,60310
G043296,31202
G013735,31401
G080527,50402
G003332,60707
G082272,80436
G296511,60173
G085960,51202
G278060,80445
G050708,50515
G303815,60206
G077900,60160
G116713,10406
G302953,40149
G094691,80809
G010841,80422
G266873,30719
G172427,50616
G057434,60212
G079509,51311
G077975,60150
G197814,30103
G142697,60103
G315999,10117
G265243,40163
G077285,80428
G023415,30126
G187937,40104
G027730,60223
G088770,60704
G001783,30705
G051278,61006
G290369,80501
G284294,81003
G108478,80102
G168050,40137
G313047,80502
G190620,60226
G113910,81014
G293667,80445
G335308,60142
G107614,60130
G312993,80436
G083202,50613
G092251,61308
G120210,10121
G287978,11002
G211228,60112
G176048,30707
G032648,11305
G132408,80504
G128880,61402
G187088,10706
G005348,51202
G076495,81209
G170269,31202
G277529,81022
G060967,60210
G184830,60143
G158939,40158
G113539,50523
G211265,60182
G159802,50303
G276241,50410
G213682,10402
G121424,40103
G038302,31203
G038024,31322
G216454,80427
G290152,50411
G191382,30102
G141878,60130
G312332,60157
G333312,60303
G324096,60121
G203757,80511
G074931,60154
G025990,61402
G324517,80434
G318641,81215
G019679,81207
G079074,51305
G151508,11302
G101344,10707
G142560,30723
G153312,10409
G300347,31015
G286228,81210
G156341,11210
G240094,30111
G322242,80501
G313301,60162
G291259,80418
G160298,31009
G083738,51313
G072240,60101
G330217,60103
G320274,80444
G067603,50511
G210592,61305
G139420,80445
G200832,60121
G194907,10202
G143897,40119
G066794,31003
G247232,80445
G316287,60163
G156292,80518
G137226,11302
G301417,40103
G060819,60145
G288920,60215
G311409,31015
G079510,60306
G215215,50401
G145195,60160
G034829,40102
G319650,31201
G270729,60306
G143671,60909
G264014,50523
G031102,30103
G268468,40170
G144460,50201
G009527,60704
G189137,60163
G155941,60146
G067178,80444
G071496,50403
G207697,11205
G058367,30107
G114493,50527
G020320,30120
G330464,50303
G009142,50417
G059992,30108
G029126,51201
G298677,81310
G187843,30717
G312751,51106
G110437,50503
G081889,60303
G035642,60235
G265027,60112
G015878,60163
G297706,60104
G132360,81204
G111272,50302
G194901,60181
G248299,31202
G137444,80426
G314521,80101
G009097,60135
G257481,60109
G024952,31009
G088562,60145
G035063,50413
G203419,31312
G173758,60307
G114059,50518
G175448,81215
G045671,11309
G293056,50417
G193164,30113
G227141,60145
G252789,80428
G078148,60217
G217287,50303
G256169,61407
G080426,51305
G262751,10105
G226679,40137
G122362,60160
G256560,30109
G147363,30130
G113779,81316
G009226,80611
G079094,30112
G189563,60309
G191575,80101
G112905,50606
G278063,50602
G295147,50508
G333352,60105
G313010,80813
G024601,40118
G052895,31008
G146269,30109
G151638,30714
G128299,60304
G245970,60101
G182607,10105
G326801,11210
G206582,60129
G145638,40108
G155351,50413
G094755,80409
G297935,60107
G085625,80421
G140264,50803
G295521,61406
G194585,60103
G271972,60167
G014868,60132
G043876,30705
G298298,60124
G205147,31316
G148102,60150
G287040,50517
G101910,30119
G217030,31014
G123321,31203
G190384,60129
G270261,50529
G067634,50414
G318669,81222
G268426,30123
G104200,40163
G116113,80436
G301502,30126
G330255,30125
G175431,81203
G092083,51303
G172271,11207
G189855,60103
G154739,60105
G097214,30101
G274730,60109
G174137,80504
G036446,30112
G272839,40121
G278104,50516
G290155,50401
G274115,51311
G090901,50401
G266324,80423
G294288,51202
G100930,81214
G100512,31012
G264025,50524
G209192,40135
G250767,80408
G288847,80514
G334585,40120
G172440,50506
G101038,50518
G012944,80401
G188212,60142
G279679,40144
G332929,10124
G290595,80445
G256039,30118
G183443,60121
G013505,31007
G242575,81221
G046603,50815
G047261,80431
G077247,51117
G107764,30725
G291277,50812
G011006,11203
G143805,50518
G177844,50701
G167863,60156
G250553,80409
G266747,30118
G298310,60121
G276980,50803
G267311,31005
G325889,40149
G059530,81207
G099159,80406
G211156,60212
G257574,70105
G141533,80419
G132824,81209
G329395,80437
G046499,60904
G090920,50504
G037535,81220
G158188,50814
G184357,60121
G116253,30907
G151633,30715
G215184,50806
G155813,40124
G091979,61303
G248331,30107
G162333,80414
G272130,81006
G204218,30713
G247298,40301
G202214,40202
G051075,50406
G255721,30126
G169891,11207
G315981,51304
G262841,51304
G097195,30704
G172905,80601
G076933,60105
G064778,60303
G066643,80417
G021263,10701
G311286,30202
G284050,50411
G115233,60145
G069925,80436
G012824,60125
G275064,51104
G270529,61304
G001075,40111
G100976,50601
G327108,80102
G121135,30717
G335073,40172
G269333,31014
G067178,50603
G068759,81201
G144160,60309
G314524,80441
G324165,60125
G137231,40207
G265462,50701
G069684,80608
G036462,11206
G018290,81208
G011970,60309
G090559,60143
G255152,60150
G308161,10706
G044181,61201
G172976,81211
G270398,51311
G301301,40149
G077957,81212
G083641,51202
G023497,61406
G293599,80503
G146524,30130
G107983,11307
G300396,60109
G335824,31305
G105487,31015
G093636,80421
G287982,10110
G102202,60129
G130434,60209
G303912,60169
G209884,11202
G260391,51305
G133723,81217
G147850,80502
G286662,40170
G118201,11209
G319147,50303
G287327,51305
G272306,60150
G097714,10117
G068689,50519
G268923,10411
G013882,30202
G179768,80412
G151508,11310
G035108,60132
G005699,80101
G166989,80510
G074649,60154
G008603,40172
G078931,40125
G109683,81208
G191886,31015
G141808,60233
G151504,80809
G045484,10404
G236188,50522
G299267,80406
G218686,60167
G135453,30102
G109955,60303
G303893,60140
G059850,60310
G274978,51203
G158592,10117
G149177,60170
G307690,40108
G137832,30124
G097732,80101
G246859,50303
G080617,80428
G170704,50814
G149332,60129
G100362,50527
G121155,31004
G159887,81221
G321591,50701
G254281,50405
G272883,51202
G063671,11209
G101122,11209
G062588,80412
G292800,40118
G326159,30111
G115556,50517
G330946,50411
G214844,60130
G301591,10402
G029627,60118
G155739,60160
G297229,60115
G052646,30122
G115479,30717
G058248,30704
G269715,50529
G105071,60119
G030186,60153
G313032,80417
G099611,80810
G081227,50527
G214396,60182
G155656,60228
G058367,30722
G176104,80102
G083209,81017
G263765,50413
G156348,11204
G045706,81004
G327366,80416
G265208,81201
G277369,50507
G324142,11203
G019152,81211
G118560,40169
G304725,60709
G185243,50404
G248407,80418
G145127,30723
G156519,11301
G275067,80502
G078609,50815
G035543,30725
G297383,60175
G276020,50517
G022329,60228
G117172,60703
G284784,80609
G196519,60167
G271299,51201
G321961,60160
G236672,10705
G298341,60142
G142998,61304
G252878,51201
G215574,30117
G035940,60401
G288140,60127
G058635,81017
G008049,10702
G195830,60103
G300592,60155
G042569,31004
G312302,30723
G224012,30118
G270813,60125
G016195,60103
G152589,30907
G010016,11304
G093087,51310
G044782,60205
G324723,81203
G055656,80608
G332019,50403
G137139,61201
G159825,50801
G205293,60708
G199684,60129
G083032,51309
G327320,80419
G019378,80509
G048474,80801
G106718,60210
G077888,60908
G328581,50811
G038666,50409
G191418,30126
G102559,41001
G215939,50414
G297082,10405
G333756,50701
G096830,50303
G134480,40137
G157981,40120
G094574,81002
G145618,60118
G248297,50503
G330967,50404
G214101,31403
G122970,10105
G030671,51305
G018974,31203
G071801,80441
G112106,40149
G315504,50405
G084858,61315
G047278,50812
G174046,31001
G312509,80423
G105058,50513
G329445,60182
G187418,60124
G149078,61407
G239079,51117
G289692,80445
G156237,81017
G321747,60154
G210834,60161
G263892,60307
G328573,40172
G064813,50417
G261264,80438
G227704,61304
G106778,80439
G044336,60139
G152749,30726
G195784,60709
G110603,60103
G324124,60112
G090750,60107
G042589,50409
G043766,60145
G063197,80501
G130412,60144
G157266,10706
G260760,51201
G067907,60169
G100348,60303
G110875,60153
G211884,10113
G082534,80431
G059372,81019
G291511,60167
G276087,30711
G031358,60702
G261044,80608
G133122,60206
G133131,10707
G248827,50415
G186065,60150
G018953,61006
G266570,11307
G104744,31314
G172148,80402
G004772,60105
G200754,60132
G286601,51305
G307097,31004
G280241,60303
G278026,50516
G284046,50518
G214160,50529
G016647,80406
G324723,31202
G188952,80417
G330174,50201
G122674,60167
G260012,81221
G311381,50517
G259645,50801
G117849,60124
G018351,81019
G025449,30704
G246970,61003
G285970,51302
G315269,11203
G278063,80421
G292628,80430
G133514,81212
G189815,60121
G082678,50402
G016217,41405
G094087,60107
G321929,60155
G277276,50528
G180202,80418
G193164,60166
G212214,30707
G188654,50409
G256981,60101
G263976,80445
G203499,60162
G262543,30111
G310598,11208
G309336,60121
G014061,60209
G097727,10409
G252866,50527
G280133,30118
G059912,60176
G137338,60155
G270045,60710
G285198,81210
G158165,80415
G315364,60176
G100897,50519
G050664,50515
G027644,40146
G157935,60224
G155739,60150
G059812,50403
G159863,51310
G137231,60167
G217717,30202
G188839,50414
G063114,80429
G116019,60702
G151888,61406
G062171,60153
G270829,60145
G195912,60162
G116027,81003
G034151,60125
G324236,60160
G209689,10703
G222164,80415
G114416,30725
G133109,60226
G175262,60101
G290455,31202
G089315,60104
G008649,60230
G268894,10412
G086178,60178
G130825,60134
G290369,81209
G069437,80441
G085920,81302
G014240,10119
G113779,81317
G292945,50403
G278075,61304
G067209,50513
G320105,81216
G307526,60105
G004219,61304
G154098,60160
G175521,50407
G293617,80434
G042649,80430
G158710,40137
G134156,10113
G240053,30126
G097338,30117
G172236,10405
G308811,40102
G317503,60156
G136965,81201
G145602,60201
G078083,31312
G192877,60156
G033587,60153
G085658,10411
G203609,60167
G107992,60174
G135753,60123
G208516,60166
G331219,50302
G120482,31401
G035095,10113
G287494,10413
G204430,11002
G293421,80406
G090403,31302
G107683,70101
G179387,50403
G043913,50503
G168247,40201
G061035,50512
G114235,80411
G277541,80509
G168677,80513
G040638,60118
G190899,60150
G250226,80437
G071334,60181
G057132,50523
G161448,60212
G291525,80434
G289054,11210
G105845,30718
G025173,30117
G113575,81011
G135241,60128
G184197,60173
G011489,30907
G262428,51303
G171018,31322
G292997,81209
G043289,31203
G181415,50513
G330886,80417
G006878,31203
G032029,61006
G284217,80818
G268943,60111
G273145,50415
G226831,31202
G125538,80518
G034099,60163
G264657,60205
G262812,80519
G057373,60310
G178447,50302
G155376,60140
G132617,81222
G084086,11309
G184632,50603
G292249,80441
G289848,60118
G279578,10115
G185987,30103
G327504,60165
G122635,80602
G302318,40119
G142930,60127
G175311,50401
G175839,81208
G097747,80401
G148090,80518
G119042,40106
G228675,60308
G206769,60142
G002439,30103
G291533,60136
G158710,80102
G277434,40172
G255054,11309
G275244,10708
G166819,11210
G001965,30107
G010480,81207
G126121,80516
G086537,60167
G211038,60130
G270608,10405
G116157,31202
G142927,60303
G077383,80518
G201435,60704
G282514,31203
G102642,80440
G052551,60217
G081310,50519
G322623,60131
G078292,30725
G253682,40149
G064981,80813
G107260,10702
G173214,80434
G262414,80409
G115100,50504
G035063,60120
G183504,60124
G052696,50804
G271663,50613
G108954,30118
G171097,10413
G148094,50403
G213884,50701
G058320,50303
G196079,60310
G079682,10703
G157490,80814
G046751,40301
G203430,30715
G292831,50416
G112662,50408
G270973,10803
G196424,30103
G206097,10117
G332539,30704
G276735,60112
G323212,60145
G115867,60104
G051787,81222
G199848,60175
G283933,80601
G172520,50612
G100144,81215
G119955,40154
G142700,61407
G064942,60309
G138306,31203
G323036,60209
G175638,80814
G028736,80427
G083661,80423
G291181,50506
G248887,80433
G316896,60226
G159744,60176
G057526,80406
G019935,81019
G053871,50806
G053161,30119
G266399,11308
G290143,80814
G283710,80501
G053463,81211
G014240,30125
G135207,60173
G115280,80102
G111599,10113
G073910,80428
G053105,50302
G208611,60707
G174684,80417
G038868,80407
G085625,80520
G322779,11302
G243009,60145
G081113,51308
G146575,30704
G135237,50405
G058809,60202
G102587,40118
G290515,80519
G214911,40123
G093603,61002
G247227,81209
G196599,60103
G282287,10708
G298983,51308
G223967,30124
G192312,30119
G273377,80811
G059533,80429
G285158,80417
G102298,60107
G287109,80445
G116252,81221
G153565,81012
G083056,50503
G292477,80443
G078029,30111
G053024,60150
G138055,10113
G071179,51116
G060622,60146
G029687,60310
G266527,50805
G018494,80509
G057739,80808
G035538,60212
G270607,50302
G073844,30101
G043706,60136
G014453,60135
G287489,11208
G245932,50529
G109792,10411
G145665,40149
G210903,60138
G083258,50521
G067012,31004
G303956,60137
G149971,30102
G014418,10120
G292312,40401
G170741,31322
G070082,80431
G125784,80509
G106730,10701
G007945,60181
G253371,40163
G142306,60181
G039104,51304
G204461,10117
G020635,61309
G075474,40151
G273416,81222
G106811,80611
G269214,50529
G272329,60114
G274036,50504
G149475,50519
G012838,60119
G156095,10120
G147512,10705
G060625,61006
G294300,80516
G167042,80804
G113941,80519
G312945,51304
G335897,11303
G287363,81321
G265084,81222
G047580,80445
G009522,30705
G087397,60124
G103509,40167
G148823,60309
G003163,30112
G273278,50523
G019747,81006
G271699,80608
G328527,60174
G044048,60167
G147310,81221
G174144,50523
G274702,61315
G129473,61304
G105793,30109
G293019,50414
G263921,50808
G022273,60154
G058287,80806
G126927,40102
G109419,30125
G277129,50606
G113326,80443
G071880,60310
G130682,61316
G141858,60202
G100927,51309
G244838,60176
G141937,60168
G270708,60101
G107581,60160
G053212,80408
G150645,81216
G083595,80436
G226840,31203
G137335,30704
G064491,60210
G094884,50403
G021364,31009
G031858,11203
G131352,60235
G334516,40144
G258958,80409
G202926,30109
G096830,61304
G051006,50503
G017415,50607
G114854,30706
G095818,60111
G221421,51304
G059922,31309
G184296,60182
G277859,51304
G177266,80436
G270047,50411
G240696,60305
G242998,60145
G266128,60221
G169975,31202
G082975,30711
G079462,30707
G009644,10706
G282644,10402
G290745,80501
G158237,81320
G270389,50409
G036463,31305
G216432,80436
G036497,40137
G132763,60801
G205017,10707
G333272,60106
G076396,50303
G122636,80402
G081663,80808
G094884,50813
G095384,70106
G216518,50806
G067649,51304
G146111,60162
G008996,80609
G222078,40159
G183845,60175
G318580,80412
G043549,61003
G077752,60103
G063750,51307
G089869,60171
G291246,80404
G211123,60150
G254847,10703
G323855,40124
G089399,60103
G144387,30719
G155952,10705
G146108,60143
G195050,60173
G253653,40161
G061945,10801
G158148,50411
G122588,50201
G035930,80427
G159851,30120
G263198,60210
G282875,30116
G054955,50411
G311240,80415
G157665,80814
G000768,30118
G193551,80423
G162282,80421
G012857,60135
G145589,60212
G333738,60139
G303429,60106
G292477,80415
G215987,50602
G135237,70105
G094108,60135
G221337,40301
G157510,10406
G262741,80436
G308074,60121
G247050,80402
G235118,60121
G142734,80517
G266129,30112
G038263,50502
G136755,10411
G106260,60904
G001347,60227
G101095,81012
G157940,60154
G116050,10703
G173562,80418
G078092,60141
G114805,60182
G116681,30130
G281024,81017
G082918,80421
G292999,50520
G291934,80419
G279736,50510
G098801,60310
G017264,30717
G014288,40168
G010322,51304
G316442,60105
G174979,80444
G144963,61406
G158873,80408
G030977,60704
G000054,50417
G059813,50610
G047580,81217
G307986,60143
G107581,70202
G257971,60109
G323265,40146
G064661,81214
G296574,40209
G278152,80519
G103631,40701
G315981,50806
G061728,31201
G178428,81305
G155473,10702
G241234,11310
G269673,60145
G044186,50518
G018355,51313
G177762,80404
G240094,60209
G148821,60148
G306863,30704
G082604,10405
G137449,30102
G312965,50601
G092713,60704
G316957,61406
G249378,10120
G265141,60704
G038803,81209
G330998,30115
G251452,60101
G093942,40124
G269306,60153
G067629,50810
G036335,31202
G294680,80402
G098791,60105
G326258,60146
G041034,60310
G220932,10412
G113643,50612
G174131,80409
G034238,10701
G062021,51304
G108294,60704
G106140,10123
G008640,80508
G105517,60142
G175422,81204
G154991,10701
G007831,10410
G047156,80510
G049951,80401
G161949,80440
G042712,40149
G331541,10409
G266301,50502
G313148,31004
G189450,60212
G205742,40159
G196344,60115
G266087,61401
G271316,81330
G048680,40121
G058549,60146
G031993,80518
G116116,51101
G170193,30112
G098455,80424
G136432,60160
G041912,81208
G113807,80609
G057117,81211
G180429,60103
G287047,80611
G130122,60801
G162206,81110
G248938,40106
G111211,60103
G193496,41403
G285814,80501
G089466,60160
G152651,11304
G330731,60803
G131219,60166
G297400,60162
G163329,40163
G300917,40129
G050659,51308
G084165,31203
G311689,60145
G333958,30111
G333383,60138
G031929,60307
G260407,51310
G156232,80437
G296245,10117
G274800,50511
G038907,80402
G269105,60120
G289913,80408
G080570,50516
G148877,31202
G152294,60148
G277209,50815
G327327,51111
G278022,50607
G239659,60167
G009742,10402
G183629,60160
G150838,50413
G101333,30126
G263394,11203
G152703,31302
G041669,30120
G078301,60308
G307825,40170
G085797,80601
G295740,60145
G112053,61405
G101279,60122
G113689,50510
G118327,30102
G317260,10705
G097347,30711
G172187,50411
G289368,51202
G235768,30711
G140824,50527
G072122,51307
G002191,60154
G261261,10413
G078655,60120
G265087,81218
G155632,40137
G082299,81111
G045891,80429
G002152,40137
G278088,10706
G084487,81110
G272804,50410
G027631,40159
G063653,11309
G291679,80436
G071974,10402
G167400,50504
G168110,81208
G178896,50403
G207746,10402
G162225,10411
G193809,50523
G010253,11304
G271149,81320
G085771,11305
G126368,51201
G319156,81208
G322533,40118
G242328,60121
G271831,80611
G168936,60173
G251741,40158
G118594,60142
G260131,61003
G114553,50411
G302574,60145
G126598,10409
G041209,50303
G114635,51101
G125671,40158
G318457,81209
G206301,40102
G268017,80501
G131902,30121
G132053,30715
G145644,30202
G114878,60148
G248323,50524
G174597,60704
G188252,60708
G139512,61003
G111345,40146
G246469,81212
G079073,51310
G263301,60136
G140282,80606
G327267,10409
G264025,50527
G220934,10409
G067743,50407
G274852,51309
G041324,50530
G235773,30202
G029581,50807
G064697,80818
G138198,31202
G169326,10409
G137630,80102
G120396,10403
G277416,81017
G154999,11001
G193618,60160
G085022,81308
G330070,61002
G148116,61304
G061041,60162
G080504,50504
G114551,80432
G167274,60158
G060874,11207
G044125,81221
G204732,50511
G027226,40118
G226322,40114
G161101,30117
G183360,60170
G110009,51111
G327418,81218
G142087,10413
G278836,41001
G158057,50804
G010304,60150
G232226,60308
G094841,80408
G067363,81017
G031033,80102
G263936,80421
G315735,60103
G312997,51114
G020130,50512
G093837,80405
G312731,80509
G073630,50506
G209799,10705
G106685,60135
G076495,50514
G201248,60112
G319908,10402
G088261,60145
G270908,31003
G066117,80412
G081890,61316
G294181,10402
G115514,70106
G302573,60121
G181725,40103
G095772,60160
G141570,80516
G070825,80520
G263006,11302
G042658,80814
G112905,81110
G210497,60709
G311910,60224
G031165,80514
G088870,60209
G268823,60402
G156822,60151
G179242,30118
G229695,30707
G214063,81211
G140436,50613
G030937,60128
G263954,80806
G122077,60709
G268017,80611
G132765,60305
G205605,51307
G273700,60160
G250641,80818
G040695,31014
G172107,80427
G275891,60129
G277982,80445
G058297,80817
G122672,60145
G192301,30707
G272583,30111
G319486,10409
G100927,81219
G260580,80518
G120363,11001
G205366,40149
G318238,80602
G271699,81209
G215952,51305
G164919,40137
G012859,60182
G267202,11207
G302710,30721
G284086,81209
G262735,50613
G250544,10405
G104924,31203
G068727,81019
G333920,50403
G213524,31309
G246522,51307
G133223,31319
G321665,60164
G311440,60155
G042593,50516
G157978,31309
G207806,11203
G128493,60150
G276173,60708
G117366,60154
G096495,50412
G273662,50602
G121970,60128
G135108,40202
G179129,80433
G061091,31310
G077961,60156
G193794,60235
G101027,50802
G082125,50602
G090845,80417
G331667,80426
G151376,50503
G241099,11209
G160804,60310
G309799,60111
G042877,80436
G051016,50415
G158910,40102
G259803,31203
G260761,51201
G168534,80402
G137538,80814
G050136,80421
G008999,80502
G266508,31309
G067835,11304
G282003,11002
G135237,31004
G330304,60217
G168570,80102
G050350,60105
G285241,51203
G167714,70202
G236352,60170
G104938,30705
G137277,31312
G087093,60103
G321173,80404
G046774,51302
G292631,80411
G132827,10703
G155738,30706
G101126,10413
G248896,80408
G042348,80408
G029587,40119
G042523,50527
G114272,81107
G183188,40137
G317310,10705
G271120,80415
G091215,61308
G135264,60118
G084680,51303
G172073,50806
G045559,10408
G259756,50801
G185733,40134
G029292,60182
G216003,81107
G324741,11208
G216397,50413
G202170,41405
G086038,60167
G095876,60103
G308235,60709
G330762,60101
G262855,10702
G172082,50807
G263784,51306
G255181,60703
G236232,81209
G332004,80405
G105680,30119
G059113,50514
G323041,81207
G329447,60150
G018946,60112
G193561,60119
G290705,80436
G140596,80419
G217275,40102
G277572,80429
G290996,50404
G082604,80502
G110561,60206
G157407,80405
G187150,41403
G080938,81308
G049778,60118
G321134,81201
G270081,60115
G027671,60135
G033581,60109
G305455,40146
G327334,40170
G068376,50605
G271276,61002
G318895,80441
G096913,31203
G116247,60176
G107601,40206
G177994,50804
G019047,81215
G255281,10705
G251764,60904
G211868,10113
G283864,81111
G082650,50514
G144750,11308
G307385,31015
G158405,40119
G235094,60154
G195187,60143
G022641,60138
G172440,81016
G006316,11206
G205502,60132
G178888,30707
G106114,30117
G073105,51303
G119411,60704
G103919,60182
G329512,81207
G271283,51303
G090721,60303
G226893,31202
G317694,61407
G195975,60140
G114893,31007
G143599,60132
G108474,10801
G176626,10702
G020065,81215
G146563,30125
G326032,40102
G307164,80516
G335843,61401
G266694,50413
G107776,10202
G151445,81220
G267580,80413
G288836,40302
G113865,10405
G037972,31003
G216416,51303
G256837,60115
G045032,60704
G330144,81203
G097770,40149
G078677,81205
G215456,80102
G115900,10117
G304842,30117
G255068,30202
G240592,11204
G214943,30111
G203993,30122
G063661,11205
G200345,60160
G008662,80402
G146098,60121
G141934,30123
G280815,40502
G277114,50517
G293378,80406
G047181,80511
G178725,51303
G102565,80817
G102076,80519
G279719,50402
G297547,10703
G106447,60704
G031103,31011
G105070,40119
G215928,51308
G287663,11210
G150209,31203
G101662,40207
G216434,50401
G159316,50516
G007484,30119
G312559,80405
G041671,50413
G088700,60306
G192389,30719
G115083,30718
G287603,31203
G278220,81019
G168410,50527
G016370,10404
G152294,10202
G228011,60136
G275630,30704
G025561,60153
G311625,10402
G214735,60174
G172095,50511
G169136,60707
G319219,51311
G115961,60143
G299010,81215
G116296,60310
G191633,60215
G293625,31008
G238590,40152
G040901,60109
G099968,50406
G248306,31203
G137854,61403
G145618,81203
G134082,61401
G067367,80421
G004985,40163
G008540,60101
G107314,60166
G057554,80419
G114268,50812
G311835,60210
G202261,50517
G107936,60181
G110729,80424
G095288,80516
G330248,30716
G121158,30717
G124820,60174
G212391,60142
G151485,80519
G005334,31012
G330894,80514
G296691,30706
G268930,51310
G188485,40143
G245071,60154
G153309,10409
G330248,30723
G043698,60101
G331090,60121
G115884,50701
G078578,31302
G175307,80412
G013100,81203
G083191,81101
G063981,40123
G332438,30109
G203421,30202
G214002,61308
G112189,30114
G143643,61308
G011553,60160
G007978,61304
G080544,60228
G270188,11302
G178762,51305
G115614,60233
G213218,11201
G043932,50512
G167857,10105
G171996,80418
G100003,80426
G033589,60109
G181348,60121
G299196,80417
G223833,30117
G158252,80606
G101716,31401
G040016,60153
G200181,60704
G287166,80814
G203480,41405
G041325,50512
G044694,11208
G154914,51308
G026098,60130
G206031,40138
G146978,60127
G062333,60230
G263761,60303
G009361,80817
G017835,51202
G050711,81330
G314583,50407
G159488,40171
G091349,60206
G199577,60124
G052143,11001
G017259,81208
G333434,60125
G063484,50529
G019442,80413
G250608,50411
G330099,61201
G291142,50407
G187020,11207
G329624,60704
G086457,60704
G010625,80405
G016102,10703
G135126,60135
G103022,30102
G046830,60153
G114525,10412
G022971,40210
G286390,50417
G298018,31004
G184874,60103
G282146,10402
G282116,10402
G032167,60154
G209976,11205
G317691,50302
G137228,30112
G274039,80409
G114751,60124
G236000,60162
G184120,10701
G079718,80420
G156299,11206
G188283,60202
G145163,60309
G241116,10413
G319717,30709
G082130,81217
G319031,60153
G120393,60704
G250866,10803
