ECO_ID,AMT,MDTR,TS,AP,PS,AI,PET,SRAD,Wind,AMTd,APd,Elev,Slope,Sand,SOC,PH
81312,15.42265522,11.39788946,1094.202411,131.5485591,67.56632935,0.067949013,2020.975245,16280.25242,3.159520488,5.341897832,42.85696368,164.325072,0.275895485,27.14526857,-1.758368385,1.76342981
81313,18.53349451,12.55915225,920.0496188,151.992211,95.61085255,0.078957494,2299.438453,18286.04399,2.548159212,8.45306149,61.59695427,1196.447631,1.634744746,31.18124689,135.6732818,3.603920422
81314,4.312432553,11.41873554,1363.182503,149.5016025,111.9031887,0.103798982,1468.515331,15838.7437,3.963738622,8.823882751,53.52935647,1218.063775,0.767591188,52.05139418,0.818921392,7.813548185
81315,1.785912813,11.96947949,1289.022025,141.235301,107.4704809,0.122421349,1197.882751,15179.24207,2.935566721,9.034752557,50.01999519,1733.476875,1.709869423,47.92865512,1.02373029,7.602993772
81316,-0.459632453,11.26422499,1381.312613,153.1205001,103.3202576,0.180493305,998.422945,13787.10928,1.870482734,7.860829168,31.40359479,1488.245092,2.178986329,44.62815866,1.352538552,7.058953711
81317,6.545670976,11.42405732,1323.365102,141.6036668,54.3241516,0.115588526,1469.855443,15187.53291,2.617746007,7.249804778,37.14928198,837.0733563,1.237049221,56.32590322,0.683763564,7.138314451
81318,6.269269523,9.990011345,1308.057851,197.4466458,25.28223044,0.146619932,1407.261742,14211.93287,3.608633061,6.243705675,68.33256637,305.1337614,0.418754765,46.11178437,1.002412531,7.254799481
81319,18.34098802,11.4230641,937.5433427,257.8792161,50.78931439,0.123814272,1792.48451,15285.48598,2.848609754,4.62618242,92.05353396,98.06237177,0.604167535,45.62728252,0.348713377,7.289013009
81320,20.99006933,12.15552669,906.2768668,162.3648803,84.62165943,0.061772327,2541.125518,18778.36416,2.994500599,6.93999314,23.46737882,417.8158696,0.411798801,53.00570318,0.583837015,7.693337575
81321,23.0590736,12.0888484,675.8503746,63.04392125,84.97972628,0.020978385,2925.024335,20176.57983,4.215015101,6.761105576,11.32446997,355.6359083,0.406188593,41.67586809,-0.466161369,4.946691191
81322,9.476560507,11.63333158,804.0096009,352.1609059,92.97585886,0.26084819,1575.843196,16671.25997,2.108262791,6.124839086,84.78270357,1863.485727,6.407601498,53.79557563,708.1757926,7.814030092
81323,26.9870928,12.02757097,838.398215,96.85678072,99.93672098,0.032955075,3149.710996,19501.14503,3.687318052,7.641032879,60.29612058,121.9142631,0.266014075,56.91617788,0.104228782,6.469455497
81324,0.972242699,12.8795744,944.0026331,80.0622347,121.1859967,0.072819625,1428.045982,16715.76807,3.516481722,8.297834492,28.93839318,3340.016792,2.48354669,53.39954722,0.127625278,6.183145681
81325,25.44552281,12.53223335,623.5790469,72.84309419,99.26883861,0.029520639,3099.294373,20268.80395,3.489484742,8.012041061,29.54458678,721.6069734,0.942461019,53.59192237,0.271759453,7.000428801
81326,22.7443594,13.64764899,882.0626436,96.71190336,112.4296649,0.034962527,2701.091448,19146.38375,2.737470545,7.669496299,38.17485291,878.2463019,1.074125389,41.99016246,1070.393973,5.181107671
81327,24.93478421,13.50150489,699.9739447,14.03410314,149.0313909,0.004752188,3389.096763,21850.35843,3.696233877,7.930813443,8.156842385,429.6578854,0.421832453,39.428071,-0.898731672,3.750275472
81328,25.79744511,12.39303617,738.8172789,164.7883835,106.7856299,0.079181562,2571.492735,19619.98179,2.898434658,6.85425521,93.1968837,562.2943363,2.154461598,35.2186624,-0.53939045,4.64930225
81329,28.10915371,12.79673974,558.7380485,48.36094332,168.4726626,0.015695065,3467.368178,21926.37847,3.280141925,7.950332335,37.50732324,422.4126496,0.304847605,35.79028511,-1.52719232,2.144105476
81330,10.66543493,12.12139516,1146.033548,44.08493968,107.3450296,0.032660839,1755.284854,16348.62799,2.258548831,6.822167737,19.43985551,1267.749285,1.406877399,64.72209552,0.357117274,7.129993364
81331,21.00045781,14.09349613,593.7882595,15.10801465,187.4074118,0.013628333,3363.981006,22491.89829,3.638641122,8.194897983,12.88593312,1326.660283,2.888150998,38.48750791,-0.661117373,3.838022788
81332,23.22060308,13.03272295,679.4273666,49.26903738,92.13022015,0.012068207,3402.655831,22218.69442,3.775130429,8.825146104,30.93642351,1060.876348,1.51815333,16.3037395,-1.923405998,0.252452598
81333,25.55274455,10.6181958,558.9501722,15.42616788,187.1897526,0.007429745,2689.721868,20962.77485,3.368567895,6.569230797,9.800757334,363.1797763,2.204763659,64.44653831,0.641131366,7.563080297
